1497.33333333333	1535.33333333333	1751
1408.66666666667	1612	1702
1310.66666666667	1562.66666666667	1675
1242.33333333333	1475.33333333333	1527.33333333333
1143.66666666667	1234.66666666667	1418.66666666667
1022.33333333333	1222	1290
