Longitude,Latitude,GrainMassFlow,GPSTime,CycleDuration,TravelSpeed,SwathWidth,GrainMoisture,Header,Pass,Field,Load,LoadNumber,Crop,GPSStatus,PDOP,Altitude
-85.166250,40.264483,3.82,493451,1,60,15,17.2,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.166230,40.264483,5.05,493452,1,61,15,17.2,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.166215,40.264482,6.47,493453,1,59,15,17.6,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.166197,40.264483,8.26,493454,1,60,15,17.6,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.166178,40.264483,10.45,493455,1,59,15,17.4,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.166162,40.264483,11.45,493456,1,60,15,17.3,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.166145,40.264483,8.81,493457,1,59,15,17.4,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.166127,40.264483,8.85,493458,1,58,15,17.6,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.166108,40.264482,7.91,493459,1,61,15,17.5,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.166092,40.264482,8.64,493460,1,60,15,17.7,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.166073,40.264482,7.80,493461,1,60,15,18.1,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.166057,40.264480,7.83,493462,1,60,15,17.9,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.166038,40.264480,7.53,493463,1,60,15,18.3,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.166020,40.264482,7.72,493464,1,58,15,18.4,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.166002,40.264480,8.12,493465,1,60,15,18.6,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.165983,40.264480,7.77,493466,1,60,15,18.3,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.165965,40.264480,7.84,493467,1,60,15,17.6,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.165948,40.264480,9.36,493468,1,60,15,18.3,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.165930,40.264478,7.61,493469,1,60,15,18.0,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.165913,40.264480,6.64,493470,1,59,15,18.4,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.165898,40.264480,7.88,493471,1,60,15,18.2,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.165880,40.264480,8.77,493472,1,60,15,18.0,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.165863,40.264482,7.35,493473,1,60,15,18.4,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.165847,40.264480,6.80,493474,1,59,15,18.3,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.165828,40.264480,6.01,493475,1,59,15,18.6,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.165812,40.264482,6.28,493476,1,59,15,18.4,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.165793,40.264480,6.79,493477,1,59,15,18.3,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.165775,40.264480,6.93,493478,1,61,15,18.1,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.165758,40.264480,7.53,493479,1,59,15,18.3,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.165742,40.264480,6.91,493480,1,60,15,18.2,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.165723,40.264482,7.98,493481,1,62,15,17.9,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.165705,40.264483,7.91,493482,1,59,15,18.0,Down,1,0,End Rows,1,Corn,2,3.0,294
-85.165688,40.264482,7.64,493483,1,61,15,17.9,Down,1,0,End Rows,1,Corn,2,3.0,294
-85.165670,40.264482,9.11,493484,1,60,15,17.6,Down,1,0,End Rows,1,Corn,2,3.0,294
-85.165653,40.264482,7.91,493485,1,60,15,17.7,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.165635,40.264482,7.32,493486,1,59,15,17.5,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.165617,40.264482,7.85,493487,1,59,15,17.4,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.165598,40.264482,7.78,493488,1,60,15,17.8,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.165582,40.264483,8.42,493489,1,60,15,17.6,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.165563,40.264482,7.95,493490,1,60,15,17.2,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.165545,40.264482,7.99,493491,1,60,15,17.2,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.165527,40.264482,7.67,493492,1,59,15,17.4,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.165508,40.264482,8.20,493493,1,59,15,17.3,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.165490,40.264482,8.96,493494,1,60,15,17.2,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.165473,40.264482,9.89,493495,1,61,15,17.1,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.165455,40.264483,11.43,493496,1,61,15,17.3,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.165440,40.264482,11.55,493497,1,61,15,17.1,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.165418,40.264482,12.46,493498,1,60,15,16.8,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.165402,40.264482,11.89,493499,1,60,15,17.1,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.165385,40.264482,11.89,493500,1,60,15,17.1,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.165367,40.264482,11.63,493501,1,60,15,16.9,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.165348,40.264482,11.60,493502,1,59,15,16.7,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.165332,40.264480,12.16,493503,1,60,15,16.9,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.165312,40.264482,12.33,493504,1,61,15,16.8,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.165295,40.264480,12.48,493505,1,60,15,16.7,Down,1,0,End Rows,1,Corn,2,3.0,295
-85.165278,40.264480,11.84,493506,1,60,15,16.7,Down,1,0,End Rows,1,Corn,2,3.0,296
-85.165258,40.264480,11.57,493507,1,60,15,16.9,Down,1,0,End Rows,1,Corn,2,3.0,296
-85.165240,40.264482,12.09,493508,1,60,15,17.0,Down,1,0,End Rows,1,Corn,2,3.0,296
-85.165223,40.264480,12.40,493509,1,60,15,16.7,Down,1,0,End Rows,1,Corn,2,3.0,296
-85.165203,40.264482,12.91,493510,1,60,15,16.4,Down,1,0,End Rows,1,Corn,2,3.0,296
-85.165185,40.264480,12.44,493511,1,61,15,16.4,Down,1,0,End Rows,1,Corn,2,3.0,296
-85.165168,40.264480,11.53,493512,1,62,15,17.0,Down,1,0,End Rows,1,Corn,2,3.0,296
-85.165152,40.264480,11.90,493513,1,59,15,16.3,Down,1,0,End Rows,1,Corn,2,3.0,296
-85.165133,40.264480,12.15,493514,1,59,15,16.8,Down,1,0,End Rows,1,Corn,2,3.0,296
-85.165118,40.264480,11.47,493515,1,59,15,16.5,Down,1,0,End Rows,1,Corn,2,3.0,296
-85.165098,40.264480,10.60,493516,1,59,15,16.8,Down,1,0,End Rows,1,Corn,2,3.0,296
-85.165082,40.264480,9.93,493517,1,60,15,16.9,Down,1,0,End Rows,1,Corn,2,3.0,296
-85.165065,40.264480,8.06,493518,1,60,15,16.5,Down,1,0,End Rows,1,Corn,2,3.0,296
-85.165045,40.264480,10.32,493519,1,60,15,16.6,Down,1,0,End Rows,1,Corn,2,3.0,297
-85.165028,40.264480,10.59,493520,1,61,15,16.6,Down,1,0,End Rows,1,Corn,2,3.0,297
-85.165010,40.264480,10.17,493521,1,60,15,16.5,Down,1,0,End Rows,1,Corn,2,3.0,297
-85.164992,40.264480,10.06,493522,1,61,15,17.0,Down,1,0,End Rows,1,Corn,2,3.0,297
-85.164973,40.264482,9.87,493523,1,60,15,16.8,Down,1,0,End Rows,1,Corn,2,3.0,297
-85.164957,40.264480,9.25,493524,1,59,15,17.1,Down,1,0,End Rows,1,Corn,2,3.0,297
-85.164938,40.264480,10.23,493525,1,61,15,17.2,Down,1,0,End Rows,1,Corn,2,3.0,297
-85.164920,40.264482,11.25,493526,1,61,15,17.2,Down,1,0,End Rows,1,Corn,2,3.0,296
-85.164902,40.264480,11.30,493527,1,60,15,17.4,Down,1,0,End Rows,1,Corn,2,3.0,297
-85.164883,40.264480,10.39,493528,1,60,15,17.1,Down,1,0,End Rows,1,Corn,2,3.0,297
-85.164867,40.264480,10.85,493529,1,60,15,16.8,Down,1,0,End Rows,1,Corn,2,3.0,297
-85.164848,40.264480,11.23,493530,1,60,15,16.7,Down,1,0,End Rows,1,Corn,2,3.0,297
-85.164830,40.264480,10.31,493531,1,61,15,16.4,Down,1,0,End Rows,1,Corn,2,3.0,297
-85.164812,40.264482,10.80,493532,1,61,15,16.7,Down,1,0,End Rows,1,Corn,2,3.0,297
-85.164793,40.264480,11.52,493533,1,60,15,16.6,Down,1,0,End Rows,1,Corn,2,3.0,297
-85.164773,40.264480,12.91,493534,1,60,15,16.9,Down,1,0,End Rows,1,Corn,2,3.0,297
-85.164755,40.264480,13.56,493535,1,60,15,16.6,Down,1,0,End Rows,1,Corn,2,3.0,297
-85.164738,40.264480,13.42,493536,1,60,15,16.6,Down,1,0,End Rows,1,Corn,2,3.1,297
-85.164720,40.264480,12.36,493537,1,60,15,16.5,Down,1,0,End Rows,1,Corn,2,3.1,297
-85.164702,40.264482,12.09,493538,1,59,15,16.3,Down,1,0,End Rows,1,Corn,2,3.1,297
-85.164683,40.264482,11.74,493539,1,60,15,16.3,Down,1,0,End Rows,1,Corn,2,3.1,297
-85.164665,40.264482,12.07,493540,1,60,15,16.7,Down,1,0,End Rows,1,Corn,2,3.1,298
-85.164645,40.264482,12.52,493541,1,60,15,17.1,Down,1,0,End Rows,1,Corn,2,3.1,297
-85.164630,40.264482,12.36,493542,1,60,15,16.5,Down,1,0,End Rows,1,Corn,2,3.1,298
-85.164610,40.264482,12.27,493543,1,60,15,16.3,Down,1,0,End Rows,1,Corn,2,3.1,298
-85.164593,40.264483,11.36,493544,1,60,15,16.7,Down,1,0,End Rows,1,Corn,2,3.1,298
-85.164575,40.264483,11.39,493545,1,60,15,17.1,Down,1,0,End Rows,1,Corn,2,3.1,298
-85.164557,40.264483,11.34,493546,1,61,15,17.1,Down,1,0,End Rows,1,Corn,2,3.1,298
-85.164538,40.264483,11.39,493547,1,60,15,17.2,Down,1,0,End Rows,1,Corn,2,3.1,298
-85.164520,40.264482,11.24,493548,1,60,15,17.2,Down,1,0,End Rows,1,Corn,2,3.1,298
-85.164502,40.264483,11.92,493549,1,60,15,17.3,Down,1,0,End Rows,1,Corn,2,3.1,298
-85.164485,40.264482,12.26,493550,1,61,15,17.1,Down,1,0,End Rows,1,Corn,2,3.1,298
-85.164465,40.264483,10.85,493551,1,60,15,17.1,Down,1,0,End Rows,1,Corn,2,3.1,298
-85.164448,40.264483,10.80,493552,1,60,15,17.4,Down,1,0,End Rows,1,Corn,2,3.1,298
-85.164430,40.264482,11.71,493553,1,60,15,17.5,Down,1,0,End Rows,1,Corn,2,3.1,298
-85.164413,40.264483,12.47,493554,1,60,15,17.4,Down,1,0,End Rows,1,Corn,2,3.1,298
-85.164395,40.264483,11.66,493555,1,59,15,17.1,Down,1,0,End Rows,1,Corn,2,3.1,298
-85.164378,40.264482,12.48,493556,1,60,15,17.7,Down,1,0,End Rows,1,Corn,2,3.1,298
-85.164360,40.264482,12.30,493557,1,60,15,17.4,Down,1,0,End Rows,1,Corn,2,3.1,298
-85.164342,40.264483,12.22,493558,1,59,15,17.3,Down,1,0,End Rows,1,Corn,2,3.1,298
-85.164322,40.264482,12.19,493559,1,60,15,17.3,Down,1,0,End Rows,1,Corn,2,3.8,299
-85.164305,40.264483,11.78,493560,1,60,15,17.6,Down,1,0,End Rows,1,Corn,2,3.8,299
-85.164285,40.264483,11.65,493561,1,60,15,17.1,Down,1,0,End Rows,1,Corn,2,3.8,299
-85.164268,40.264485,12.64,493562,1,60,15,16.7,Down,1,0,End Rows,1,Corn,2,3.8,299
-85.164252,40.264485,12.19,493563,1,60,15,17.2,Down,1,0,End Rows,1,Corn,2,3.8,299
-85.164232,40.264485,12.44,493564,1,60,15,17.2,Down,1,0,End Rows,1,Corn,2,3.8,299
-85.164215,40.264485,11.64,493565,1,60,15,17.2,Down,1,0,End Rows,1,Corn,2,3.8,299
-85.164197,40.264485,11.82,493566,1,60,15,17.4,Down,1,0,End Rows,1,Corn,2,3.8,300
-85.164177,40.264485,11.23,493567,1,60,15,17.4,Down,1,0,End Rows,1,Corn,2,3.8,300
-85.164160,40.264485,11.32,493568,1,60,15,17.5,Down,1,0,End Rows,1,Corn,2,3.8,300
-85.164142,40.264485,11.09,493569,1,61,15,17.6,Down,1,0,End Rows,1,Corn,2,3.8,300
-85.164123,40.264483,12.48,493570,1,60,15,17.4,Down,1,0,End Rows,1,Corn,2,3.8,300
-85.164107,40.264483,11.95,493571,1,60,15,17.6,Down,1,0,End Rows,1,Corn,2,3.8,300
-85.164088,40.264483,11.74,493572,1,60,15,17.3,Down,1,0,End Rows,1,Corn,2,3.8,300
-85.164072,40.264483,12.44,493573,1,59,15,17.2,Down,1,0,End Rows,1,Corn,2,3.8,300
-85.164053,40.264483,11.82,493574,1,61,15,17.6,Down,1,0,End Rows,1,Corn,2,3.8,300
-85.164035,40.264485,12.19,493575,1,60,15,17.7,Down,1,0,End Rows,1,Corn,2,3.8,300
-85.164020,40.264483,11.78,493576,1,60,15,17.7,Down,1,0,End Rows,1,Corn,2,3.8,301
-85.164002,40.264483,12.11,493577,1,60,15,17.5,Down,1,0,End Rows,1,Corn,2,3.8,300
-85.163985,40.264485,12.19,493578,1,60,15,17.6,Down,1,0,End Rows,1,Corn,2,3.8,300
-85.163967,40.264483,11.71,493579,1,59,15,17.6,Down,1,0,End Rows,1,Corn,2,3.8,300
-85.163950,40.264483,11.23,493580,1,59,15,17.6,Down,1,0,End Rows,1,Corn,2,3.8,301
-85.163932,40.264485,10.22,493581,1,59,15,17.7,Down,1,0,End Rows,1,Corn,2,3.8,301
-85.163915,40.264485,10.19,493582,1,59,15,17.9,Down,1,0,End Rows,1,Corn,2,3.8,301
-85.163897,40.264483,9.41,493583,1,60,15,18.3,Down,1,0,End Rows,1,Corn,2,3.8,301
-85.163877,40.264485,7.89,493584,1,60,15,18.2,Down,1,0,End Rows,1,Corn,2,3.8,301
-85.163860,40.264485,7.09,493585,1,60,15,17.9,Down,1,0,End Rows,1,Corn,2,3.8,301
-85.163843,40.264485,7.24,493586,1,60,15,17.9,Down,1,0,End Rows,1,Corn,2,3.8,301
-85.163825,40.264485,6.83,493587,1,59,15,18.0,Down,1,0,End Rows,1,Corn,2,3.8,301
-85.163808,40.264487,7.16,493588,1,59,15,18.3,Down,1,0,End Rows,1,Corn,2,3.8,301
-85.163790,40.264485,7.80,493589,1,59,15,18.3,Down,1,0,End Rows,1,Corn,2,3.8,302
-85.163772,40.264487,6.59,493590,1,60,15,18.6,Down,1,0,End Rows,1,Corn,2,3.8,301
-85.163755,40.264487,7.56,493591,1,60,15,17.9,Down,1,0,End Rows,1,Corn,2,3.8,302
-85.163738,40.264485,8.16,493592,1,60,15,17.9,Down,1,0,End Rows,1,Corn,2,3.8,302
-85.163720,40.264487,8.08,493593,1,59,15,17.9,Down,1,0,End Rows,1,Corn,2,3.8,302
-85.163703,40.264485,9.51,493594,1,60,15,17.8,Down,1,0,End Rows,1,Corn,2,3.8,302
-85.163687,40.264487,9.03,493595,1,60,15,17.8,Down,1,0,End Rows,1,Corn,2,3.8,302
-85.163667,40.264488,9.50,493596,1,60,15,17.9,Down,1,0,End Rows,1,Corn,2,3.8,302
-85.163650,40.264487,10.16,493597,1,59,15,17.6,Down,1,0,End Rows,1,Corn,2,3.8,302
-85.163630,40.264488,9.58,493598,1,60,15,17.2,Down,1,0,End Rows,1,Corn,2,3.8,302
-85.163613,40.264488,9.71,493599,1,60,15,17.7,Down,1,0,End Rows,1,Corn,2,3.8,302
-85.163600,40.264488,9.33,493600,1,58,15,17.8,Down,1,0,End Rows,1,Corn,2,2.1,301
-85.163582,40.264490,9.95,493601,1,59,15,17.6,Down,1,0,End Rows,1,Corn,2,2.1,301
-85.163565,40.264490,10.00,493602,1,59,15,17.5,Down,1,0,End Rows,1,Corn,2,2.1,301
-85.163548,40.264492,9.36,493603,1,59,15,17.4,Down,1,0,End Rows,1,Corn,2,2.1,301
-85.163532,40.264493,9.79,493604,1,59,15,17.5,Down,1,0,End Rows,1,Corn,2,2.1,301
-85.163515,40.264493,11.41,493605,1,59,15,17.3,Down,1,0,End Rows,1,Corn,2,2.1,301
-85.163498,40.264495,10.51,493606,1,59,15,17.0,Down,1,0,End Rows,1,Corn,2,2.1,300
-85.163480,40.264495,9.75,493607,1,59,15,17.1,Down,1,0,End Rows,1,Corn,2,2.1,300
-85.163465,40.264495,8.25,493608,1,59,15,17.2,Down,1,0,End Rows,1,Corn,2,2.1,300
-85.163447,40.264498,6.54,493609,1,60,15,17.3,Down,1,0,End Rows,1,Corn,2,2.1,300
-85.163428,40.264498,7.37,493610,1,59,15,17.3,Down,1,0,End Rows,1,Corn,2,2.1,300
-85.163412,40.264497,7.27,493611,1,61,15,17.4,Down,1,0,End Rows,1,Corn,2,2.1,300
-85.163392,40.264500,7.73,493612,1,60,15,17.3,Down,1,0,End Rows,1,Corn,2,2.1,300
-85.163373,40.264500,9.72,493613,1,60,15,17.6,Down,1,0,End Rows,1,Corn,2,2.1,300
-85.163358,40.264502,8.37,493614,1,60,15,17.5,Down,1,0,End Rows,1,Corn,2,2.1,300
-85.163340,40.264503,8.13,493615,1,59,15,17.4,Down,1,0,End Rows,1,Corn,2,2.1,300
-85.163323,40.264505,9.61,493616,1,59,15,17.5,Down,1,0,End Rows,1,Corn,2,2.1,300
-85.163307,40.264505,10.03,493617,1,59,15,17.1,Down,1,0,End Rows,1,Corn,2,2.1,300
-85.163288,40.264507,8.96,493618,1,59,15,17.3,Down,1,0,End Rows,1,Corn,2,2.1,300
-85.163272,40.264508,7.43,493619,1,59,15,17.4,Down,1,0,End Rows,1,Corn,2,2.1,300
-85.163257,40.264508,7.48,493620,1,60,15,17.8,Down,1,0,End Rows,1,Corn,2,2.1,300
-85.163238,40.264510,7.18,493621,1,57,15,17.7,Down,1,0,End Rows,1,Corn,2,2.1,300
-85.163220,40.264512,5.59,493622,1,54,15,17.0,Down,1,0,End Rows,1,Corn,2,2.1,300
-85.163207,40.264512,5.36,493623,1,51,15,17.3,Down,1,0,End Rows,1,Corn,2,2.1,300
-85.163192,40.264512,4.85,493624,1,48,15,17.1,Down,1,0,End Rows,1,Corn,2,2.1,300
-85.163180,40.264512,4.23,493625,1,48,15,17.4,Down,1,0,End Rows,1,Corn,2,2.1,300
-85.163170,40.264512,4.98,493626,1,43,15,17.4,Down,1,0,End Rows,1,Corn,2,2.1,300
-85.163155,40.264510,5.44,493627,1,0,15,17.2,Up,1,0,End Rows,1,Corn,2,2.1,299
-85.163145,40.264508,4.81,493628,1,0,15,17.2,Up,1,0,End Rows,1,Corn,2,2.1,299
-85.163133,40.264502,7.05,493629,1,0,15,17.4,Up,1,0,End Rows,1,Corn,2,2.1,299
-85.163123,40.264493,6.66,493630,1,0,15,17.9,Up,1,0,End Rows,1,Corn,2,2.1,299
-85.163115,40.264483,5.82,493631,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,300
-85.163113,40.264473,6.32,493632,1,0,15,17.1,Up,1,0,End Rows,1,Corn,2,2.1,299
-85.163113,40.264462,7.21,493633,1,0,15,17.1,Up,1,0,End Rows,1,Corn,2,2.1,299
-85.163120,40.264450,8.23,493634,1,0,15,17.3,Up,1,0,End Rows,1,Corn,2,2.1,299
-85.163132,40.264443,7.70,493635,1,0,15,17.4,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163143,40.264437,5.92,493636,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163155,40.264432,5.41,493637,1,0,15,17.3,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163170,40.264430,3.86,493638,1,0,15,17.4,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163187,40.264428,3.43,493639,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,299
-85.163200,40.264432,1.53,493640,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,299
-85.163217,40.264432,0.75,493641,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163237,40.264435,0.00,493642,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163257,40.264437,0.00,493643,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163277,40.264437,0.00,493644,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,299
-85.163295,40.264437,0.00,493645,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,299
-85.163313,40.264438,0.00,493646,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,299
-85.163335,40.264437,0.00,493647,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163357,40.264435,0.00,493648,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,299
-85.163377,40.264433,0.34,493649,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,299
-85.163398,40.264432,0.50,493650,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,299
-85.163418,40.264428,0.41,493651,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,299
-85.163440,40.264425,0.00,493652,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,299
-85.163462,40.264422,0.00,493653,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,299
-85.163483,40.264417,0.00,493654,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163500,40.264417,0.00,493655,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163515,40.264415,0.00,493656,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163525,40.264413,0.00,493657,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163535,40.264415,0.00,493658,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,299
-85.163542,40.264415,0.00,493659,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,299
-85.163548,40.264417,0.00,493660,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163550,40.264415,0.00,493661,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163547,40.264415,0.00,493662,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163548,40.264413,0.00,493670,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163548,40.264413,0.00,493671,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163548,40.264413,0.00,493672,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163548,40.264413,0.00,493673,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163548,40.264412,0.00,493674,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163548,40.264412,0.00,493675,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163550,40.264412,0.00,493676,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163550,40.264412,0.00,493677,1,0,15,0.0,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163550,40.264412,0.00,493678,1,0,15,0.0,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163550,40.264412,0.00,493679,1,0,15,0.0,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163550,40.264412,0.00,493680,1,0,15,0.0,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163550,40.264412,0.00,493681,1,0,15,0.0,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163550,40.264410,0.00,493682,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163550,40.264410,0.00,493683,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163550,40.264410,0.00,493684,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163552,40.264410,0.00,493685,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163550,40.264410,0.00,493686,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163552,40.264410,0.00,493687,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163550,40.264410,0.00,493688,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163552,40.264408,0.00,493689,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163550,40.264408,0.00,493690,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163552,40.264410,0.00,493691,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163552,40.264410,0.00,493692,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163552,40.264410,0.00,493693,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163552,40.264410,0.00,493694,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163552,40.264410,0.00,493695,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163552,40.264410,0.00,493696,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163552,40.264410,0.00,493697,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163552,40.264410,0.00,493698,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163552,40.264410,0.00,493699,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163552,40.264410,0.00,493700,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163552,40.264410,0.00,493701,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163550,40.264410,0.00,493702,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,297
-85.163550,40.264408,0.00,493703,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163550,40.264408,0.00,493704,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163550,40.264408,0.00,493705,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,297
-85.163550,40.264408,0.00,493706,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,297
-85.163550,40.264408,0.00,493707,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,297
-85.163550,40.264408,0.00,493708,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163550,40.264408,0.00,493709,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163550,40.264408,0.00,493710,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163550,40.264408,0.00,493711,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163550,40.264408,0.00,493712,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163552,40.264408,0.00,493713,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
-85.163550,40.264408,0.00,493714,1,0,15,17.5,Up,1,0,End Rows,1,Corn,2,2.1,298
