25	28	28	29	32	30	29	30	32	33	26	30
29	32	35	32	40	37	33	35	39	31	34	32
27	25	26	28	34	29	25	27	32	28	25	25
27	32	28	27	24	25	31	29	33	29	30	24
27	30	31	30	35	33	32	32	36	35	31	30
