47.5749998092651	51.6750001907349	54.7249994277954	51.375	52.4499998092651	57.8749990463257	54.1250009536744	51.9749994277954	52	52.2750005722046	57.3000011444092	60.7749996185303
55.1225004196167	45.8500003814697	40.0524997711182	28.5249996185303	57.0700006484985	59.7525014877319	46.9149990081787	35.1624999046326	42.8050003051758	48.7350006103516	45.2925004959106	43.9324998855591
63.8112506866455	60.0099992752075	45.5087499618531	39.6800003051758	63.3687496185303	67.4462509155273	58.9824991226196	53.3725004196167	53.78125	62.5599985122681	54.696249961853	52.53125
51.8750009536743	54.6999998092652	50.3750009536743	48.7750005722046	51.5500001907348	51.7250003814697	50.6749992370606	52.1750001907349	58	55.9000005722046	51.875	52.1749992370606
39.0029554367065	42.8451690673828	47.0384168624878	28.5932312011719	54.2441644668579	54.9398460388184	45.998083114624	39.775224685669	45.8193740844726	47.3958339691162	47.638370513916	45.7044925689697
30.6999998092651	32.1749997138977	34.9499998092651	24.7750000953674	35.5499992370605	38.2249994277954	38.3750009536743	31.7000002861023	34.3749995231628	38.7999992370605	43.975001335144	35.9749994277954
61.9425010681153	51.7800006866455	53.604998588562	41.8175010681152	60.8274993896485	61.4925003051758	49.7550001144409	49.4475002288819	56.1949996948242	60.2674999237061	58.8125	60.5199995040893
73.4074993133545	56.7574996948242	53.9749994277954	33.168749332428	70.4274997711182	68.8600015640259	60.8362493515015	43.8500003814697	54.5750007629395	55.4725017547608	65.5662488937378	61.3524990081787
67.2600011825562	66.0537519454956	34.6224999427795	30.9175000190735	69.2049989700317	75.9012489318848	42.1350002288818	43.3337507247925	53.0024995803833	62.7312498092651	51.7687492370605	54.8687496185303
27.8500003814697	29.9999995231628	35.2500009536743	29.1000003814697	33.5999999046326	32.8499999046325	23.0000004768372	31.9499998092652	30.2749996185303	33.3000001907348	31.3499999046326	29.2249999046325
41.7066421508789	48.2486200332642	55.7234163284302	47.9294996261597	40.1355872154236	46.7143878936767	47.1562480926514	48.0276908874512	41.8048329353333	45.9902276992798	50.4456481933594	51.5993928909302
43.4412498474121	45.0024995803833	46.9574995040894	26.3212494850158	67.289999961853	69.4962491989136	36.8099999427795	44.1574993133545	53.7737503051758	54.9987497329712	41.9450006484985	56.9624996185303
52.0212497711181	43.6912498474121	35.0299997329712	27.4587502479553	50.5012493133545	53.0150003433227	45.3149995803833	36.3125	43.457501411438	44.8949995040893	45.0900001525879	47.7375011444092
