153.5	154.5	154.75	154.25	160	159.5	149.5	157.5	159.5	159.5	157	158.75
142	141	144	140	145	145	139	143	146	145	142	146
142	140	142	142	146	146	139	143	146	146	144	146
153.5	150.75	152	153	155.75	154.25	149	152	155.5	154	151.5	155
155.291666666667	154.791666666667	154.291666666667	157.791666666667	158.791666666667	158.791666666667	149.791666666667	156.791666666667	159.791666666667	158.791666666667	156.291666666667	159.291666666667
144	141	145	144	146	145	139	144	145	145	143	147
