63.5249996185302	60.9749994277954	62.8500003814697	65.5749998092651	62.7749996185302	64.25	65.1000003814697	61.4000005722046	64.0500011444091	60.3500003814697	62.7999992370605	63.2249994277954
57.4300003051758	59.4350004196167	56.25	55.0313648744062	61.5249996185302	62.6649990081787	56.7574987411499	52.625	62.5524997711181	57.4200010299682	55.7225008010864	53.9124994277954
58.1862497329712	58.3324995040893	53.5812501907348	55.2037496566772	60.1125001907349	60.085000038147	59.0524997711181	53.8887491226196	60.1849994659424	56.5774993896484	56.4712505340576	53.375
65.1749992370605	61.9000005722046	61.0249996185302	61.1499996185303	63.2250003814697	61.9750003814697	62.625	59.5749998092651	62.7249994277954	61.2499999999999	61.6499996185303	59.9499998092651
56.8229999542236	55.7655000686645	49.561499595642	50.3369998931885	57.8099994659424	58.0215005874634	54.9195003509521	49.7729997634887	58.7969999313354	50.6190004348755	53.8598633101492	48.4334993362426
62.0249996185302	60.0999994277954	59.8499994277954	58.25	61.4250001907348	59.7250003814697	62.1750001907348	57.375	62.0000009536743	57.25	59.1250009536743	58.9000005722046
57.2375001907348	57.0349998474121	56.6900005340576	57.1350002288818	59.4975004196167	58.7299995422363	58.2025003433227	53.3125009536743	58.5024995803833	55.8800001144409	57.7975006103515	56.767499923706
56.7374992370605	56.4499998092651	55.4550008773803	51.7037506103515	58.1249990463257	58.7874994277954	57.8449993133545	50.8374996185303	59.0925006866455	54.0950002670288	55.6199998855591	52.8662490844726
55.7550001144409	59.4425001144409	51.53125	50.0649995803833	60.8237504959106	61.0637493133545	55.7137498855591	51.3737506866455	58.2912502288818	56.2575006484985	57.5662488937378	53.1912508010864
63.7749996185303	59.8249998092651	62.6999998092651	64.1999998092651	62.2500009536743	60.9500007629395	62.4499998092651	59.2749996185303	60.2749996185302	60.3249998092651	58.8499994277954	58.8749990463257
58.2901058197021	59.4522981643676	59.6232604980468	61.0463027954101	58.5876159667968	58.493145942688	60.9832048416137	58.6591720581054	59.3578262329101	57.9686260223388	58.3429803848266	56.8332233428955
57.7712507247925	60.5062503814697	60.7200002670288	56.6700010299683	64.5524997711182	64.0900001525879	57.3537502288818	57.7562494277954	63.4974994659424	59.9650001525879	58.1175003051757	58.6549997329712
56.841251373291	58.8125	57.1499996185303	56.0249996185303	59.8412504196167	59.6012496948242	58.4175004959106	54.1837501525878	60.3262491226196	56.4650001525879	55.8175001144409	55.4574995040893
