"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Avg Daily Precipitation (mm)
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1987"	"1987"	"Nov"	"11"	0.59
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1987"	"1987"	"Dec"	"12"	1.34
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1988"	"1988"	"Jan"	"1"	0.66
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1988"	"1988"	"Feb"	"2"	0.64
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1988"	"1988"	"Mar"	"3"	1.06
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1988"	"1988"	"Apr"	"4"	2.36
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1988"	"1988"	"May"	"5"	2.08
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1988"	"1988"	"Jun"	"6"	0.97
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1988"	"1988"	"Jul"	"7"	0.16
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1988"	"1988"	"Aug"	"8"	0.31
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1988"	"1988"	"Sep"	"9"	0.73
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1988"	"1988"	"Oct"	"10"	0.24
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1988"	"1988"	"Nov"	"11"	1.84
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1988"	"1988"	"Dec"	"12"	0.74
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1989"	"1989"	"Jan"	"1"	1.80
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1989"	"1989"	"Feb"	"2"	1.14
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1989"	"1989"	"Mar"	"3"	1.97
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1989"	"1989"	"Apr"	"4"	0.77
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1989"	"1989"	"May"	"5"	1.98
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1989"	"1989"	"Jun"	"6"	1.03
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1989"	"1989"	"Jul"	"7"	1.12
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1989"	"1989"	"Aug"	"8"	1.67
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1989"	"1989"	"Sep"	"9"	0.87
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1989"	"1989"	"Oct"	"10"	1.77
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1989"	"1989"	"Nov"	"11"	0.36
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1989"	"1989"	"Dec"	"12"	0.58
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1990"	"1990"	"Jan"	"1"	1.19
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1990"	"1990"	"Feb"	"2"	0.47
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1990"	"1990"	"Mar"	"3"	1.59
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1990"	"1990"	"Apr"	"4"	1.51
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1990"	"1990"	"May"	"5"	2.51
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1990"	"1990"	"Jun"	"6"	1.44
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1990"	"1990"	"Jul"	"7"	1.14
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1990"	"1990"	"Aug"	"8"	1.60
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1990"	"1990"	"Sep"	"9"	0.46
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1990"	"1990"	"Oct"	"10"	0.72
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1990"	"1990"	"Nov"	"11"	0.74
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1990"	"1990"	"Dec"	"12"	0.88
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1991"	"1991"	"Jan"	"1"	0.35
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1991"	"1991"	"Feb"	"2"	0.31
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1991"	"1991"	"Mar"	"3"	1.65
