18116.4696783626	-2264.55870979532	-2264.55870979532	-2264.55870979532	-2264.55870979532	-2264.55870979532	-2264.55870979532	-2264.55870979532	-2264.55870979532
-2264.55870979532	18116.4696783626	-2264.55870979533	-2264.55870979532	-2264.55870979532	-2264.55870979532	-2264.55870979532	-2264.55870979532	-2264.55870979532
-2264.55870979532	-2264.55870979532	18116.4696783626	-2264.55870979532	-2264.55870979532	-2264.55870979532	-2264.55870979532	-2264.55870979533	-2264.55870979533
-2264.55870979532	-2264.55870979532	-2264.55870979533	18116.4696783626	-2264.55870979532	-2264.55870979532	-2264.55870979532	-2264.55870979532	-2264.55870979532
-2264.55870979532	-2264.55870979532	-2264.55870979533	-2264.55870979532	18116.4696783626	-2264.55870979532	-2264.55870979532	-2264.55870979532	-2264.55870979532
-2264.55870979532	-2264.55870979532	-2264.55870979532	-2264.55870979532	-2264.55870979533	18116.4696783626	-2264.55870979532	-2264.55870979532	-2264.55870979532
-2264.55870979532	-2264.55870979532	-2264.55870979532	-2264.55870979532	-2264.55870979533	-2264.55870979533	18116.4696783626	-2264.55870979532	-2264.55870979532
-2264.55870979532	-2264.55870979533	-2264.55870979532	-2264.55870979532	-2264.55870979532	-2264.55870979532	-2264.55870979532	18116.4696783626	-2264.55870979532
-2264.55870979532	-2264.55870979533	-2264.55870979532	-2264.55870979532	-2264.55870979532	-2264.55870979533	-2264.55870979532	-2264.55870979532	18116.4696783626
