#Longitude,Latitude,Field,Dataset,Product,Obj. Id,Distance(ft),Swth Wdth(ft),Yld Vol(Dry)(bu/ac),Mark ID,Yld Mass(Wet)(lb/ac),Moisture(%),Desc,Hding Veh(deg)
Longitude,Latitude,Field,Dataset,Product,ObjId,Distance,Swath,Yield,MarkID,YldMassWet,Moisture,Desc,Heading
-97.59965562,44.09575473,Stevens Middle,Stevens Middle-Soybeans,VarA,1,3.502,5.733,61.77,460,3706.8,0.00,9/27/2014 8:38:04 PM,70.85
-97.59964881,44.09573979,Stevens Middle,Stevens Middle-Soybeans,VarA,2,3.502,5.733,61.77,461,3706.8,0.00,9/27/2014 8:38:04 PM,70.85
-97.59964201,44.09572484,Stevens Middle,Stevens Middle-Soybeans,VarA,3,3.502,5.733,61.77,462,3706.8,0.00,9/27/2014 8:38:04 PM,70.85
-97.59963520,44.09570989,Stevens Middle,Stevens Middle-Soybeans,VarA,4,3.502,5.733,61.77,463,3706.8,0.00,9/27/2014 8:38:04 PM,70.85
-97.59962839,44.09569495,Stevens Middle,Stevens Middle-Soybeans,VarA,5,3.502,5.733,61.77,464,3706.8,0.00,9/27/2014 8:38:04 PM,70.85
-97.59962158,44.09568000,Stevens Middle,Stevens Middle-Soybeans,VarA,6,3.502,5.733,61.77,465,3706.8,0.00,9/27/2014 8:38:04 PM,70.85
-97.59963803,44.09575610,Stevens Middle,Stevens Middle-Soybeans,VarA,7,3.469,5.733,70.94,460,4256.9,0.00,9/27/2014 8:38:05 PM,75.68
-97.59963300,44.09574079,Stevens Middle,Stevens Middle-Soybeans,VarA,8,3.469,5.733,70.94,461,4256.9,0.00,9/27/2014 8:38:05 PM,75.68
-97.59962796,44.09572548,Stevens Middle,Stevens Middle-Soybeans,VarA,9,3.469,5.733,70.94,462,4256.9,0.00,9/27/2014 8:38:05 PM,75.68
-97.59962292,44.09571018,Stevens Middle,Stevens Middle-Soybeans,VarA,10,3.469,5.733,70.94,463,4256.9,0.00,9/27/2014 8:38:05 PM,75.68
-97.59961789,44.09569487,Stevens Middle,Stevens Middle-Soybeans,VarA,11,3.469,5.733,70.94,464,4256.9,0.00,9/27/2014 8:38:05 PM,75.68
-97.59961285,44.09567956,Stevens Middle,Stevens Middle-Soybeans,VarA,12,3.469,5.733,70.94,465,4256.9,0.00,9/27/2014 8:38:05 PM,75.68
-97.59962178,44.09575673,Stevens Middle,Stevens Middle-Soybeans,VarA,13,3.338,5.733,70.94,460,4257.0,0.00,9/27/2014 8:38:06 PM,79.46
-97.59961815,44.09574122,Stevens Middle,Stevens Middle-Soybeans,VarA,14,3.338,5.733,70.94,461,4257.0,0.00,9/27/2014 8:38:06 PM,79.46
-97.59961453,44.09572570,Stevens Middle,Stevens Middle-Soybeans,VarA,15,3.338,5.733,70.94,462,4257.0,0.00,9/27/2014 8:38:06 PM,79.46
-97.59961090,44.09571019,Stevens Middle,Stevens Middle-Soybeans,VarA,16,3.338,5.733,70.94,463,4257.0,0.00,9/27/2014 8:38:06 PM,79.46
-97.59960727,44.09569468,Stevens Middle,Stevens Middle-Soybeans,VarA,17,3.338,5.733,70.94,464,4257.0,0.00,9/27/2014 8:38:06 PM,79.46
-97.59960365,44.09567917,Stevens Middle,Stevens Middle-Soybeans,VarA,18,3.338,5.733,70.94,465,4257.0,0.00,9/27/2014 8:38:06 PM,79.46
-97.59960518,44.09575667,Stevens Middle,Stevens Middle-Soybeans,VarA,19,3.404,5.733,76.68,460,4601.4,0.00,9/27/2014 8:38:08 PM,83.31
-97.59960301,44.09574102,Stevens Middle,Stevens Middle-Soybeans,VarA,20,3.404,5.733,76.68,461,4601.4,0.00,9/27/2014 8:38:08 PM,83.31
-97.59960084,44.09572537,Stevens Middle,Stevens Middle-Soybeans,VarA,21,3.404,5.733,76.68,462,4601.4,0.00,9/27/2014 8:38:08 PM,83.31
-97.59959866,44.09570971,Stevens Middle,Stevens Middle-Soybeans,VarA,22,3.404,5.733,76.68,463,4601.4,0.00,9/27/2014 8:38:08 PM,83.31
-97.59959649,44.09569406,Stevens Middle,Stevens Middle-Soybeans,VarA,23,3.404,5.733,76.68,464,4601.4,0.00,9/27/2014 8:38:08 PM,83.31
-97.59959432,44.09567841,Stevens Middle,Stevens Middle-Soybeans,VarA,24,3.404,5.733,76.68,465,4601.4,0.00,9/27/2014 8:38:08 PM,83.31
-97.59958890,44.09575594,Stevens Middle,Stevens Middle-Soybeans,VarA,25,3.404,5.733,75.86,460,4552.2,0.00,9/27/2014 8:38:08 PM,86.85
-97.59958808,44.09574022,Stevens Middle,Stevens Middle-Soybeans,VarA,26,3.404,5.733,75.86,461,4552.2,0.00,9/27/2014 8:38:08 PM,86.85
-97.59958725,44.09572450,Stevens Middle,Stevens Middle-Soybeans,VarA,27,3.404,5.733,75.86,462,4552.2,0.00,9/27/2014 8:38:08 PM,86.85
-97.59958642,44.09570878,Stevens Middle,Stevens Middle-Soybeans,VarA,28,3.404,5.733,75.86,463,4552.2,0.00,9/27/2014 8:38:08 PM,86.85
-97.59958560,44.09569306,Stevens Middle,Stevens Middle-Soybeans,VarA,29,3.404,5.733,75.86,464,4552.2,0.00,9/27/2014 8:38:08 PM,86.85
-97.59958477,44.09567734,Stevens Middle,Stevens Middle-Soybeans,VarA,30,3.404,5.733,75.86,465,4552.2,0.00,9/27/2014 8:38:08 PM,86.85
-97.59957416,44.09575545,Stevens Middle,Stevens Middle-Soybeans,VarA,31,3.371,5.733,79.49,460,4770.4,0.00,9/27/2014 8:38:09 PM,88.82
-97.59957408,44.09573972,Stevens Middle,Stevens Middle-Soybeans,VarA,32,3.371,5.733,79.49,461,4770.4,0.00,9/27/2014 8:38:09 PM,88.82
-97.59957401,44.09572399,Stevens Middle,Stevens Middle-Soybeans,VarA,33,3.371,5.733,79.49,462,4770.4,0.00,9/27/2014 8:38:09 PM,88.82
-97.59957393,44.09570826,Stevens Middle,Stevens Middle-Soybeans,VarA,34,3.371,5.733,79.49,463,4770.4,0.00,9/27/2014 8:38:09 PM,88.82
-97.59957385,44.09569253,Stevens Middle,Stevens Middle-Soybeans,VarA,35,3.371,5.733,79.49,464,4770.4,0.00,9/27/2014 8:38:09 PM,88.82
-97.59957378,44.09567680,Stevens Middle,Stevens Middle-Soybeans,VarA,36,3.371,5.733,79.49,465,4770.4,0.00,9/27/2014 8:38:09 PM,88.82
-97.59955956,44.09575513,Stevens Middle,Stevens Middle-Soybeans,VarA,37,3.568,5.733,75.37,460,4522.9,0.00,9/27/2014 8:38:10 PM,89.86
-97.59955988,44.09573940,Stevens Middle,Stevens Middle-Soybeans,VarA,38,3.568,5.733,75.37,461,4522.9,0.00,9/27/2014 8:38:10 PM,89.86
-97.59956020,44.09572367,Stevens Middle,Stevens Middle-Soybeans,VarA,39,3.568,5.733,75.37,462,4522.9,0.00,9/27/2014 8:38:10 PM,89.86
-97.59956052,44.09570795,Stevens Middle,Stevens Middle-Soybeans,VarA,40,3.568,5.733,75.37,463,4522.9,0.00,9/27/2014 8:38:10 PM,89.86
-97.59956084,44.09569222,Stevens Middle,Stevens Middle-Soybeans,VarA,41,3.568,5.733,75.37,464,4522.9,0.00,9/27/2014 8:38:10 PM,89.86
-97.59956116,44.09567649,Stevens Middle,Stevens Middle-Soybeans,VarA,42,3.568,5.733,75.37,465,4522.9,0.00,9/27/2014 8:38:10 PM,89.86
-97.59954368,44.09575477,Stevens Middle,Stevens Middle-Soybeans,VarA,43,3.994,5.733,71.75,460,4305.5,0.00,9/27/2014 8:38:12 PM,90.59
-97.59954427,44.09573905,Stevens Middle,Stevens Middle-Soybeans,VarA,44,3.994,5.733,71.75,461,4305.5,0.00,9/27/2014 8:38:12 PM,90.59
-97.59954487,44.09572332,Stevens Middle,Stevens Middle-Soybeans,VarA,45,3.994,5.733,71.75,462,4305.5,0.00,9/27/2014 8:38:12 PM,90.59
-97.59954547,44.09570760,Stevens Middle,Stevens Middle-Soybeans,VarA,46,3.994,5.733,71.75,463,4305.5,0.00,9/27/2014 8:38:12 PM,90.59
-97.59954607,44.09569187,Stevens Middle,Stevens Middle-Soybeans,VarA,47,3.994,5.733,71.75,464,4305.5,0.00,9/27/2014 8:38:12 PM,90.59
-97.59954666,44.09567615,Stevens Middle,Stevens Middle-Soybeans,VarA,48,3.994,5.733,71.75,465,4305.5,0.00,9/27/2014 8:38:12 PM,90.59
-97.59952881,44.09575483,Stevens Middle,Stevens Middle-Soybeans,VarA,49,4.027,5.733,74.28,460,4457.6,0.00,9/27/2014 8:38:13 PM,90.17
-97.59952925,44.09573910,Stevens Middle,Stevens Middle-Soybeans,VarA,50,4.027,5.733,74.28,461,4457.6,0.00,9/27/2014 8:38:13 PM,90.17
-97.59952969,44.09572337,Stevens Middle,Stevens Middle-Soybeans,VarA,51,4.027,5.733,74.28,462,4457.6,0.00,9/27/2014 8:38:13 PM,90.17
-97.59953012,44.09570765,Stevens Middle,Stevens Middle-Soybeans,VarA,52,4.027,5.733,74.28,463,4457.6,0.00,9/27/2014 8:38:13 PM,90.17
-97.59953056,44.09569192,Stevens Middle,Stevens Middle-Soybeans,VarA,53,4.027,5.733,74.28,464,4457.6,0.00,9/27/2014 8:38:13 PM,90.17
-97.59953100,44.09567619,Stevens Middle,Stevens Middle-Soybeans,VarA,54,4.027,5.733,74.28,465,4457.6,0.00,9/27/2014 8:38:13 PM,90.17
-97.59951425,44.09575524,Stevens Middle,Stevens Middle-Soybeans,VarA,55,4.027,5.733,73.82,460,4429.9,0.00,9/27/2014 8:38:13 PM,89.44
-97.59951441,44.09573951,Stevens Middle,Stevens Middle-Soybeans,VarA,56,4.027,5.733,73.82,461,4429.9,0.00,9/27/2014 8:38:13 PM,89.44
-97.59951457,44.09572378,Stevens Middle,Stevens Middle-Soybeans,VarA,57,4.027,5.733,73.82,462,4429.9,0.00,9/27/2014 8:38:13 PM,89.44
-97.59951473,44.09570805,Stevens Middle,Stevens Middle-Soybeans,VarA,58,4.027,5.733,73.82,463,4429.9,0.00,9/27/2014 8:38:13 PM,89.44
-97.59951489,44.09569232,Stevens Middle,Stevens Middle-Soybeans,VarA,59,4.027,5.733,73.82,464,4429.9,0.00,9/27/2014 8:38:13 PM,89.44
-97.59951505,44.09567659,Stevens Middle,Stevens Middle-Soybeans,VarA,60,4.027,5.733,73.82,465,4429.9,0.00,9/27/2014 8:38:13 PM,89.44
-97.59949884,44.09575588,Stevens Middle,Stevens Middle-Soybeans,VarA,61,4.224,5.733,72.69,460,4362.2,0.00,9/27/2014 8:38:14 PM,88.71
-97.59949872,44.09574015,Stevens Middle,Stevens Middle-Soybeans,VarA,62,4.224,5.733,72.69,461,4362.2,0.00,9/27/2014 8:38:14 PM,88.71
-97.59949860,44.09572442,Stevens Middle,Stevens Middle-Soybeans,VarA,63,4.224,5.733,72.69,462,4362.2,0.00,9/27/2014 8:38:14 PM,88.71
-97.59949848,44.09570868,Stevens Middle,Stevens Middle-Soybeans,VarA,64,4.224,5.733,72.69,463,4362.2,0.00,9/27/2014 8:38:14 PM,88.71
-97.59949836,44.09569295,Stevens Middle,Stevens Middle-Soybeans,VarA,65,4.224,5.733,72.69,464,4362.2,0.00,9/27/2014 8:38:14 PM,88.71
-97.59949824,44.09567722,Stevens Middle,Stevens Middle-Soybeans,VarA,66,4.224,5.733,72.69,465,4362.2,0.00,9/27/2014 8:38:14 PM,88.71
-97.59948170,44.09575609,Stevens Middle,Stevens Middle-Soybeans,VarA,67,4.421,5.733,74.51,460,4471.1,0.00,9/27/2014 8:38:15 PM,89.03
-97.59948171,44.09574035,Stevens Middle,Stevens Middle-Soybeans,VarA,68,4.421,5.733,74.51,461,4471.1,0.00,9/27/2014 8:38:15 PM,89.03
-97.59948171,44.09572462,Stevens Middle,Stevens Middle-Soybeans,VarA,69,4.421,5.733,74.51,462,4471.1,0.00,9/27/2014 8:38:15 PM,89.03
-97.59948171,44.09570889,Stevens Middle,Stevens Middle-Soybeans,VarA,70,4.421,5.733,74.51,463,4471.1,0.00,9/27/2014 8:38:15 PM,89.03
-97.59948172,44.09569316,Stevens Middle,Stevens Middle-Soybeans,VarA,71,4.421,5.733,74.51,464,4471.1,0.00,9/27/2014 8:38:15 PM,89.03
-97.59948172,44.09567743,Stevens Middle,Stevens Middle-Soybeans,VarA,72,4.421,5.733,74.51,465,4471.1,0.00,9/27/2014 8:38:15 PM,89.03
-97.59946239,44.09575568,Stevens Middle,Stevens Middle-Soybeans,VarA,73,4.847,5.733,68.43,460,4106.5,0.00,9/27/2014 8:38:17 PM,89.99
-97.59946276,44.09573996,Stevens Middle,Stevens Middle-Soybeans,VarA,74,4.847,5.733,68.43,461,4106.5,0.00,9/27/2014 8:38:17 PM,89.99
-97.59946313,44.09572423,Stevens Middle,Stevens Middle-Soybeans,VarA,75,4.847,5.733,68.43,462,4106.5,0.00,9/27/2014 8:38:17 PM,89.99
-97.59946350,44.09570850,Stevens Middle,Stevens Middle-Soybeans,VarA,76,4.847,5.733,68.43,463,4106.5,0.00,9/27/2014 8:38:17 PM,89.99
-97.59946387,44.09569277,Stevens Middle,Stevens Middle-Soybeans,VarA,77,4.847,5.733,68.43,464,4106.5,0.00,9/27/2014 8:38:17 PM,89.99
-97.59946424,44.09567704,Stevens Middle,Stevens Middle-Soybeans,VarA,78,4.847,5.733,68.43,465,4106.5,0.00,9/27/2014 8:38:17 PM,89.99
-97.59944431,44.09575545,Stevens Middle,Stevens Middle-Soybeans,VarA,79,4.618,5.733,67.90,460,4074.9,0.00,9/27/2014 8:38:17 PM,90.49
-97.59944487,44.09573973,Stevens Middle,Stevens Middle-Soybeans,VarA,80,4.618,5.733,67.90,461,4074.9,0.00,9/27/2014 8:38:17 PM,90.49
-97.59944543,44.09572400,Stevens Middle,Stevens Middle-Soybeans,VarA,81,4.618,5.733,67.90,462,4074.9,0.00,9/27/2014 8:38:17 PM,90.49
-97.59944599,44.09570828,Stevens Middle,Stevens Middle-Soybeans,VarA,82,4.618,5.733,67.90,463,4074.9,0.00,9/27/2014 8:38:17 PM,90.49
-97.59944655,44.09569255,Stevens Middle,Stevens Middle-Soybeans,VarA,83,4.618,5.733,67.90,464,4074.9,0.00,9/27/2014 8:38:17 PM,90.49
-97.59944711,44.09567683,Stevens Middle,Stevens Middle-Soybeans,VarA,84,4.618,5.733,67.90,465,4074.9,0.00,9/27/2014 8:38:17 PM,90.49
-97.59942712,44.09575543,Stevens Middle,Stevens Middle-Soybeans,VarA,85,4.486,5.733,70.10,460,4206.6,0.00,9/27/2014 8:38:19 PM,90.58
-97.59942771,44.09573970,Stevens Middle,Stevens Middle-Soybeans,VarA,86,4.486,5.733,70.10,461,4206.6,0.00,9/27/2014 8:38:19 PM,90.58
-97.59942831,44.09572398,Stevens Middle,Stevens Middle-Soybeans,VarA,87,4.486,5.733,70.10,462,4206.6,0.00,9/27/2014 8:38:19 PM,90.58
-97.59942890,44.09570825,Stevens Middle,Stevens Middle-Soybeans,VarA,88,4.486,5.733,70.10,463,4206.6,0.00,9/27/2014 8:38:19 PM,90.58
-97.59942950,44.09569253,Stevens Middle,Stevens Middle-Soybeans,VarA,89,4.486,5.733,70.10,464,4206.6,0.00,9/27/2014 8:38:19 PM,90.58
-97.59943009,44.09567680,Stevens Middle,Stevens Middle-Soybeans,VarA,90,4.486,5.733,70.10,465,4206.6,0.00,9/27/2014 8:38:19 PM,90.58
-97.59940929,44.09575499,Stevens Middle,Stevens Middle-Soybeans,VarA,91,4.519,5.733,66.81,460,4009.2,0.00,9/27/2014 8:38:19 PM,91.31
-97.59941016,44.09573927,Stevens Middle,Stevens Middle-Soybeans,VarA,92,4.519,5.733,66.81,461,4009.2,0.00,9/27/2014 8:38:19 PM,91.31
-97.59941103,44.09572355,Stevens Middle,Stevens Middle-Soybeans,VarA,93,4.519,5.733,66.81,462,4009.2,0.00,9/27/2014 8:38:19 PM,91.31
-97.59941190,44.09570783,Stevens Middle,Stevens Middle-Soybeans,VarA,94,4.519,5.733,66.81,463,4009.2,0.00,9/27/2014 8:38:19 PM,91.31
-97.59941277,44.09569211,Stevens Middle,Stevens Middle-Soybeans,VarA,95,4.519,5.733,66.81,464,4009.2,0.00,9/27/2014 8:38:19 PM,91.31
-97.59941364,44.09567639,Stevens Middle,Stevens Middle-Soybeans,VarA,96,4.519,5.733,66.81,465,4009.2,0.00,9/27/2014 8:38:19 PM,91.31
-97.59939266,44.09575486,Stevens Middle,Stevens Middle-Soybeans,VarA,97,4.421,5.733,72.09,460,4325.8,0.00,9/27/2014 8:38:20 PM,91.08
-97.59939345,44.09573914,Stevens Middle,Stevens Middle-Soybeans,VarA,98,4.421,5.733,72.09,461,4325.8,0.00,9/27/2014 8:38:20 PM,91.08
-97.59939423,44.09572342,Stevens Middle,Stevens Middle-Soybeans,VarA,99,4.421,5.733,72.09,462,4325.8,0.00,9/27/2014 8:38:20 PM,91.08
-97.59939501,44.09570770,Stevens Middle,Stevens Middle-Soybeans,VarA,100,4.421,5.733,72.09,463,4325.8,0.00,9/27/2014 8:38:20 PM,91.08
-97.59939580,44.09569198,Stevens Middle,Stevens Middle-Soybeans,VarA,101,4.421,5.733,72.09,464,4325.8,0.00,9/27/2014 8:38:20 PM,91.08
-97.59939658,44.09567626,Stevens Middle,Stevens Middle-Soybeans,VarA,102,4.421,5.733,72.09,465,4325.8,0.00,9/27/2014 8:38:20 PM,91.08
-97.59937624,44.09575475,Stevens Middle,Stevens Middle-Soybeans,VarA,103,4.421,5.733,63.67,460,3820.6,0.00,9/27/2014 8:38:21 PM,90.68
-97.59937687,44.09573902,Stevens Middle,Stevens Middle-Soybeans,VarA,104,4.421,5.733,63.67,461,3820.6,0.00,9/27/2014 8:38:21 PM,90.68
-97.59937750,44.09572330,Stevens Middle,Stevens Middle-Soybeans,VarA,105,4.421,5.733,63.67,462,3820.6,0.00,9/27/2014 8:38:21 PM,90.68
-97.59937813,44.09570758,Stevens Middle,Stevens Middle-Soybeans,VarA,106,4.421,5.733,63.67,463,3820.6,0.00,9/27/2014 8:38:21 PM,90.68
-97.59937876,44.09569185,Stevens Middle,Stevens Middle-Soybeans,VarA,107,4.421,5.733,63.67,464,3820.6,0.00,9/27/2014 8:38:21 PM,90.68
-97.59937940,44.09567613,Stevens Middle,Stevens Middle-Soybeans,VarA,108,4.421,5.733,63.67,465,3820.6,0.00,9/27/2014 8:38:21 PM,90.68
-97.59935926,44.09575455,Stevens Middle,Stevens Middle-Soybeans,VarA,109,4.421,5.733,73.14,460,4389.0,0.00,9/27/2014 8:38:23 PM,90.86
-97.59935997,44.09573882,Stevens Middle,Stevens Middle-Soybeans,VarA,110,4.421,5.733,73.14,461,4389.0,0.00,9/27/2014 8:38:23 PM,90.86
-97.59936067,44.09572310,Stevens Middle,Stevens Middle-Soybeans,VarA,111,4.421,5.733,73.14,462,4389.0,0.00,9/27/2014 8:38:23 PM,90.86
-97.59936137,44.09570738,Stevens Middle,Stevens Middle-Soybeans,VarA,112,4.421,5.733,73.14,463,4389.0,0.00,9/27/2014 8:38:23 PM,90.86
-97.59936207,44.09569166,Stevens Middle,Stevens Middle-Soybeans,VarA,113,4.421,5.733,73.14,464,4389.0,0.00,9/27/2014 8:38:23 PM,90.86
-97.59936277,44.09567593,Stevens Middle,Stevens Middle-Soybeans,VarA,114,4.421,5.733,73.14,465,4389.0,0.00,9/27/2014 8:38:23 PM,90.86
-97.59934144,44.09575409,Stevens Middle,Stevens Middle-Soybeans,VarA,115,4.585,5.733,64.53,460,3872.7,0.00,9/27/2014 8:38:24 PM,91.32
-97.59934231,44.09573837,Stevens Middle,Stevens Middle-Soybeans,VarA,116,4.585,5.733,64.53,461,3872.7,0.00,9/27/2014 8:38:24 PM,91.32
-97.59934319,44.09572265,Stevens Middle,Stevens Middle-Soybeans,VarA,117,4.585,5.733,64.53,462,3872.7,0.00,9/27/2014 8:38:24 PM,91.32
-97.59934406,44.09570694,Stevens Middle,Stevens Middle-Soybeans,VarA,118,4.585,5.733,64.53,463,3872.7,0.00,9/27/2014 8:38:24 PM,91.32
-97.59934494,44.09569122,Stevens Middle,Stevens Middle-Soybeans,VarA,119,4.585,5.733,64.53,464,3872.7,0.00,9/27/2014 8:38:24 PM,91.32
-97.59934581,44.09567550,Stevens Middle,Stevens Middle-Soybeans,VarA,120,4.585,5.733,64.53,465,3872.7,0.00,9/27/2014 8:38:24 PM,91.32
-97.59932269,44.09575344,Stevens Middle,Stevens Middle-Soybeans,VarA,121,4.814,5.733,68.80,460,4128.7,0.00,9/27/2014 8:38:25 PM,91.78
-97.59932374,44.09573772,Stevens Middle,Stevens Middle-Soybeans,VarA,122,4.814,5.733,68.80,461,4128.7,0.00,9/27/2014 8:38:25 PM,91.78
-97.59932479,44.09572201,Stevens Middle,Stevens Middle-Soybeans,VarA,123,4.814,5.733,68.80,462,4128.7,0.00,9/27/2014 8:38:25 PM,91.78
-97.59932584,44.09570630,Stevens Middle,Stevens Middle-Soybeans,VarA,124,4.814,5.733,68.80,463,4128.7,0.00,9/27/2014 8:38:25 PM,91.78
-97.59932689,44.09569059,Stevens Middle,Stevens Middle-Soybeans,VarA,125,4.814,5.733,68.80,464,4128.7,0.00,9/27/2014 8:38:25 PM,91.78
-97.59932795,44.09567487,Stevens Middle,Stevens Middle-Soybeans,VarA,126,4.814,5.733,68.80,465,4128.7,0.00,9/27/2014 8:38:25 PM,91.78
-97.59930372,44.09575276,Stevens Middle,Stevens Middle-Soybeans,VarA,127,4.946,5.733,59.17,460,3550.6,0.00,9/27/2014 8:38:25 PM,91.96
-97.59930484,44.09573705,Stevens Middle,Stevens Middle-Soybeans,VarA,128,4.946,5.733,59.17,461,3550.6,0.00,9/27/2014 8:38:25 PM,91.96
-97.59930596,44.09572134,Stevens Middle,Stevens Middle-Soybeans,VarA,129,4.946,5.733,59.17,462,3550.6,0.00,9/27/2014 8:38:25 PM,91.96
-97.59930708,44.09570563,Stevens Middle,Stevens Middle-Soybeans,VarA,130,4.946,5.733,59.17,463,3550.6,0.00,9/27/2014 8:38:25 PM,91.96
-97.59930820,44.09568992,Stevens Middle,Stevens Middle-Soybeans,VarA,131,4.946,5.733,59.17,464,3550.6,0.00,9/27/2014 8:38:25 PM,91.96
-97.59930932,44.09567421,Stevens Middle,Stevens Middle-Soybeans,VarA,132,4.946,5.733,59.17,465,3550.6,0.00,9/27/2014 8:38:25 PM,91.96
-97.59928461,44.09575301,Stevens Middle,Stevens Middle-Soybeans,VarA,133,5.307,5.733,65.49,460,3929.9,0.00,9/27/2014 8:38:27 PM,90.89
-97.59928532,44.09573728,Stevens Middle,Stevens Middle-Soybeans,VarA,134,5.307,5.733,65.49,461,3929.9,0.00,9/27/2014 8:38:27 PM,90.89
-97.59928604,44.09572156,Stevens Middle,Stevens Middle-Soybeans,VarA,135,5.307,5.733,65.49,462,3929.9,0.00,9/27/2014 8:38:27 PM,90.89
-97.59928675,44.09570584,Stevens Middle,Stevens Middle-Soybeans,VarA,136,5.307,5.733,65.49,463,3929.9,0.00,9/27/2014 8:38:27 PM,90.89
-97.59928746,44.09569012,Stevens Middle,Stevens Middle-Soybeans,VarA,137,5.307,5.733,65.49,464,3929.9,0.00,9/27/2014 8:38:27 PM,90.89
-97.59928817,44.09567439,Stevens Middle,Stevens Middle-Soybeans,VarA,138,5.307,5.733,65.49,465,3929.9,0.00,9/27/2014 8:38:27 PM,90.89
-97.59926435,44.09575295,Stevens Middle,Stevens Middle-Soybeans,VarA,139,5.372,5.733,59.41,460,3564.9,0.00,9/27/2014 8:38:28 PM,90.67
-97.59926498,44.09573722,Stevens Middle,Stevens Middle-Soybeans,VarA,140,5.372,5.733,59.41,461,3564.9,0.00,9/27/2014 8:38:28 PM,90.67
-97.59926560,44.09572150,Stevens Middle,Stevens Middle-Soybeans,VarA,141,5.372,5.733,59.41,462,3564.9,0.00,9/27/2014 8:38:28 PM,90.67
-97.59926623,44.09570578,Stevens Middle,Stevens Middle-Soybeans,VarA,142,5.372,5.733,59.41,463,3564.9,0.00,9/27/2014 8:38:28 PM,90.67
-97.59926686,44.09569005,Stevens Middle,Stevens Middle-Soybeans,VarA,143,5.372,5.733,59.41,464,3564.9,0.00,9/27/2014 8:38:28 PM,90.67
-97.59926749,44.09567433,Stevens Middle,Stevens Middle-Soybeans,VarA,144,5.372,5.733,59.41,465,3564.9,0.00,9/27/2014 8:38:28 PM,90.67
-97.59924403,44.09575287,Stevens Middle,Stevens Middle-Soybeans,VarA,145,5.405,5.733,57.67,460,3460.6,0.00,9/27/2014 8:38:29 PM,90.46
-97.59924457,44.09573715,Stevens Middle,Stevens Middle-Soybeans,VarA,146,5.405,5.733,57.67,461,3460.6,0.00,9/27/2014 8:38:29 PM,90.46
-97.59924512,44.09572142,Stevens Middle,Stevens Middle-Soybeans,VarA,147,5.405,5.733,57.67,462,3460.6,0.00,9/27/2014 8:38:29 PM,90.46
-97.59924567,44.09570570,Stevens Middle,Stevens Middle-Soybeans,VarA,148,5.405,5.733,57.67,463,3460.6,0.00,9/27/2014 8:38:29 PM,90.46
-97.59924622,44.09568997,Stevens Middle,Stevens Middle-Soybeans,VarA,149,5.405,5.733,57.67,464,3460.6,0.00,9/27/2014 8:38:29 PM,90.46
-97.59924677,44.09567424,Stevens Middle,Stevens Middle-Soybeans,VarA,150,5.405,5.733,57.67,465,3460.6,0.00,9/27/2014 8:38:29 PM,90.46
-97.59922349,44.09575274,Stevens Middle,Stevens Middle-Soybeans,VarA,151,5.339,5.733,65.78,460,3947.6,0.00,9/27/2014 8:38:29 PM,90.66
-97.59922412,44.09573701,Stevens Middle,Stevens Middle-Soybeans,VarA,152,5.339,5.733,65.78,461,3947.6,0.00,9/27/2014 8:38:29 PM,90.66
-97.59922474,44.09572129,Stevens Middle,Stevens Middle-Soybeans,VarA,153,5.339,5.733,65.78,462,3947.6,0.00,9/27/2014 8:38:29 PM,90.66
-97.59922537,44.09570557,Stevens Middle,Stevens Middle-Soybeans,VarA,154,5.339,5.733,65.78,463,3947.6,0.00,9/27/2014 8:38:29 PM,90.66
-97.59922599,44.09568984,Stevens Middle,Stevens Middle-Soybeans,VarA,155,5.339,5.733,65.78,464,3947.6,0.00,9/27/2014 8:38:29 PM,90.66
-97.59922661,44.09567412,Stevens Middle,Stevens Middle-Soybeans,VarA,156,5.339,5.733,65.78,465,3947.6,0.00,9/27/2014 8:38:29 PM,90.66
-97.59920262,44.09575226,Stevens Middle,Stevens Middle-Soybeans,VarA,157,5.339,5.733,66.04,460,3963.3,0.00,9/27/2014 8:38:31 PM,91.21
-97.59920346,44.09573654,Stevens Middle,Stevens Middle-Soybeans,VarA,158,5.339,5.733,66.04,461,3963.3,0.00,9/27/2014 8:38:31 PM,91.21
-97.59920429,44.09572082,Stevens Middle,Stevens Middle-Soybeans,VarA,159,5.339,5.733,66.04,462,3963.3,0.00,9/27/2014 8:38:31 PM,91.21
-97.59920513,44.09570510,Stevens Middle,Stevens Middle-Soybeans,VarA,160,5.339,5.733,66.04,463,3963.3,0.00,9/27/2014 8:38:31 PM,91.21
-97.59920596,44.09568938,Stevens Middle,Stevens Middle-Soybeans,VarA,161,5.339,5.733,66.04,464,3963.3,0.00,9/27/2014 8:38:31 PM,91.21
-97.59920679,44.09567366,Stevens Middle,Stevens Middle-Soybeans,VarA,162,5.339,5.733,66.04,465,3963.3,0.00,9/27/2014 8:38:31 PM,91.21
-97.59918187,44.09575184,Stevens Middle,Stevens Middle-Soybeans,VarA,163,5.405,5.733,69.11,460,4147.6,0.00,9/27/2014 8:38:32 PM,91.40
-97.59918277,44.09573612,Stevens Middle,Stevens Middle-Soybeans,VarA,164,5.405,5.733,69.11,461,4147.6,0.00,9/27/2014 8:38:32 PM,91.40
