"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Avg Daily Precipitation (mm)
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1979"	"1979"	"Jul"	"7"	2.63
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1979"	"1979"	"Aug"	"8"	2.04
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1979"	"1979"	"Sep"	"9"	0.61
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1979"	"1979"	"Oct"	"10"	0.00
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1979"	"1979"	"Nov"	"11"	0.05
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1979"	"1979"	"Dec"	"12"	0.53
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1980"	"1980"	"Jan"	"1"	0.78
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1980"	"1980"	"Feb"	"2"	0.24
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1980"	"1980"	"Mar"	"3"	0.01
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1980"	"1980"	"Apr"	"4"	0.62
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1980"	"1980"	"May"	"5"	1.03
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1980"	"1980"	"Jun"	"6"	0.28
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1980"	"1980"	"Jul"	"7"	0.25
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1980"	"1980"	"Aug"	"8"	1.57
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1980"	"1980"	"Sep"	"9"	6.55
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1980"	"1980"	"Oct"	"10"	0.25
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1980"	"1980"	"Nov"	"11"	0.64
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1980"	"1980"	"Dec"	"12"	0.15
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1981"	"1981"	"Jan"	"1"	0.56
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1981"	"1981"	"Feb"	"2"	0.26
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1981"	"1981"	"Mar"	"3"	0.25
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1981"	"1981"	"Apr"	"4"	1.31
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1981"	"1981"	"May"	"5"	1.27
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1981"	"1981"	"Jun"	"6"	1.24
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1981"	"1981"	"Jul"	"7"	2.63
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1981"	"1981"	"Aug"	"8"	2.72
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1981"	"1981"	"Sep"	"9"	2.38
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1981"	"1981"	"Oct"	"10"	1.13
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1981"	"1981"	"Nov"	"11"	0.08
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1981"	"1981"	"Dec"	"12"	0.05
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1982"	"1982"	"Jan"	"1"	0.38
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1982"	"1982"	"Feb"	"2"	0.19
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1982"	"1982"	"Mar"	"3"	0.07
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1982"	"1982"	"Apr"	"4"	0.95
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1982"	"1982"	"May"	"5"	1.07
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1982"	"1982"	"Jun"	"6"	0.85
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1982"	"1982"	"Jul"	"7"	1.63
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1982"	"1982"	"Aug"	"8"	0.99
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1982"	"1982"	"Sep"	"9"	2.71
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1982"	"1982"	"Oct"	"10"	0.15
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1982"	"1982"	"Nov"	"11"	0.98
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1982"	"1982"	"Dec"	"12"	1.52
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1983"	"1983"	"Jan"	"1"	0.46
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1983"	"1983"	"Feb"	"2"	0.38
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1983"	"1983"	"Mar"	"3"	0.20
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1983"	"1983"	"Apr"	"4"	0.79
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1983"	"1983"	"May"	"5"	0.48
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1983"	"1983"	"Jun"	"6"	0.76
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1983"	"1983"	"Jul"	"7"	0.45
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1983"	"1983"	"Aug"	"8"	0.77
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1983"	"1983"	"Sep"	"9"	2.08
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1983"	"1983"	"Oct"	"10"	2.04
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1983"	"1983"	"Nov"	"11"	0.64
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1983"	"1983"	"Dec"	"12"	0.28
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1984"	"1984"	"Jan"	"1"	0.20
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1984"	"1984"	"Feb"	"2"	0.02
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1984"	"1984"	"Mar"	"3"	0.12
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1984"	"1984"	"Apr"	"4"	0.02
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1984"	"1984"	"May"	"5"	2.05
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1984"	"1984"	"Jun"	"6"	2.49
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1984"	"1984"	"Jul"	"7"	1.53
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1984"	"1984"	"Aug"	"8"	3.80
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1984"	"1984"	"Sep"	"9"	1.32
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1984"	"1984"	"Oct"	"10"	2.36
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1984"	"1984"	"Nov"	"11"	0.65
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1984"	"1984"	"Dec"	"12"	0.78
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1985"	"1985"	"Jan"	"1"	0.34
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1985"	"1985"	"Feb"	"2"	0.29
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1985"	"1985"	"Mar"	"3"	0.31
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1985"	"1985"	"Apr"	"4"	0.48
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1985"	"1985"	"May"	"5"	0.90
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1985"	"1985"	"Jun"	"6"	1.90
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1985"	"1985"	"Jul"	"7"	1.29
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1985"	"1985"	"Aug"	"8"	0.56
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1985"	"1985"	"Sep"	"9"	3.48
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1985"	"1985"	"Oct"	"10"	1.73
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1985"	"1985"	"Nov"	"11"	0.09
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1985"	"1985"	"Dec"	"12"	0.01
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1986"	"1986"	"Jan"	"1"	0.21
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1986"	"1986"	"Feb"	"2"	0.45
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1986"	"1986"	"Mar"	"3"	0.13
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1986"	"1986"	"Apr"	"4"	0.03
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1986"	"1986"	"May"	"5"	1.32
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1986"	"1986"	"Jun"	"6"	5.95
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1986"	"1986"	"Jul"	"7"	1.25
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1986"	"1986"	"Aug"	"8"	2.45
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1986"	"1986"	"Sep"	"9"	2.19
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1986"	"1986"	"Oct"	"10"	1.91
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1986"	"1986"	"Nov"	"11"	1.10
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1986"	"1986"	"Dec"	"12"	2.01
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1987"	"1987"	"Jan"	"1"	0.18
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1987"	"1987"	"Feb"	"2"	0.90
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1987"	"1987"	"Mar"	"3"	0.32
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1987"	"1987"	"Apr"	"4"	0.51
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1987"	"1987"	"May"	"5"	1.44
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1987"	"1987"	"Jun"	"6"	3.34
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1987"	"1987"	"Jul"	"7"	0.48
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1987"	"1987"	"Aug"	"8"	2.35
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1987"	"1987"	"Sep"	"9"	1.06
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1987"	"1987"	"Oct"	"10"	0.51
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1987"	"1987"	"Nov"	"11"	0.23
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1987"	"1987"	"Dec"	"12"	1.16
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1988"	"1988"	"Jan"	"1"	0.05
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1988"	"1988"	"Feb"	"2"	0.41
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1988"	"1988"	"Mar"	"3"	0.03
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1988"	"1988"	"Apr"	"4"	0.42
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1988"	"1988"	"May"	"5"	1.05
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1988"	"1988"	"Jun"	"6"	1.53
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1988"	"1988"	"Jul"	"7"	3.18
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1988"	"1988"	"Aug"	"8"	2.35
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1988"	"1988"	"Sep"	"9"	2.79
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1988"	"1988"	"Oct"	"10"	0.02
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1988"	"1988"	"Nov"	"11"	0.01
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1988"	"1988"	"Dec"	"12"	0.27
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1989"	"1989"	"Jan"	"1"	0.06
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1989"	"1989"	"Feb"	"2"	0.42
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1989"	"1989"	"Mar"	"3"	0.22
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1989"	"1989"	"Apr"	"4"	0.06
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1989"	"1989"	"May"	"5"	0.32
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1989"	"1989"	"Jun"	"6"	1.33
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1989"	"1989"	"Jul"	"7"	0.65
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1989"	"1989"	"Aug"	"8"	2.63
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1989"	"1989"	"Sep"	"9"	1.24
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1989"	"1989"	"Oct"	"10"	0.03
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1989"	"1989"	"Nov"	"11"	0.00
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1989"	"1989"	"Dec"	"12"	0.12
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1990"	"1990"	"Jan"	"1"	0.30
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1990"	"1990"	"Feb"	"2"	0.16
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1990"	"1990"	"Mar"	"3"	0.29
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1990"	"1990"	"Apr"	"4"	0.69
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1990"	"1990"	"May"	"5"	0.15
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1990"	"1990"	"Jun"	"6"	0.12
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1990"	"1990"	"Jul"	"7"	2.52
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1990"	"1990"	"Aug"	"8"	1.93
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1990"	"1990"	"Sep"	"9"	2.58
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1990"	"1990"	"Oct"	"10"	0.66
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1990"	"1990"	"Nov"	"11"	0.61
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1990"	"1990"	"Dec"	"12"	0.16
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1991"	"1991"	"Jan"	"1"	0.93
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1991"	"1991"	"Feb"	"2"	0.28
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1991"	"1991"	"Mar"	"3"	0.02
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1991"	"1991"	"Apr"	"4"	0.03
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1991"	"1991"	"May"	"5"	0.73
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1991"	"1991"	"Jun"	"6"	0.85
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1991"	"1991"	"Jul"	"7"	3.81
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1991"	"1991"	"Aug"	"8"	2.02
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1991"	"1991"	"Sep"	"9"	5.32
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1991"	"1991"	"Oct"	"10"	0.09
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1991"	"1991"	"Nov"	"11"	0.53
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1991"	"1991"	"Dec"	"12"	2.90
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1992"	"1992"	"Jan"	"1"	0.79
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1992"	"1992"	"Feb"	"2"	0.66
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1992"	"1992"	"Mar"	"3"	0.17
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1992"	"1992"	"Apr"	"4"	0.40
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1992"	"1992"	"May"	"5"	3.86
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1992"	"1992"	"Jun"	"6"	2.52
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1992"	"1992"	"Jul"	"7"	1.51
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1992"	"1992"	"Aug"	"8"	1.37
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1992"	"1992"	"Sep"	"9"	0.45
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1992"	"1992"	"Oct"	"10"	0.25
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1992"	"1992"	"Nov"	"11"	0.29
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1992"	"1992"	"Dec"	"12"	0.50
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1993"	"1993"	"Jan"	"1"	0.78
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1993"	"1993"	"Feb"	"2"	0.25
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1993"	"1993"	"Mar"	"3"	0.10
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1993"	"1993"	"Apr"	"4"	0.60
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1993"	"1993"	"May"	"5"	0.33
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1993"	"1993"	"Jun"	"6"	0.78
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1993"	"1993"	"Jul"	"7"	1.77
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1993"	"1993"	"Aug"	"8"	1.51
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1993"	"1993"	"Sep"	"9"	0.37
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1993"	"1993"	"Oct"	"10"	0.74
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1993"	"1993"	"Nov"	"11"	0.28
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1993"	"1993"	"Dec"	"12"	0.06
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1994"	"1994"	"Jan"	"1"	0.15
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1994"	"1994"	"Feb"	"2"	0.04
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1994"	"1994"	"Mar"	"3"	0.21
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1994"	"1994"	"Apr"	"4"	0.30
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1994"	"1994"	"May"	"5"	2.05
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1994"	"1994"	"Jun"	"6"	0.58
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1994"	"1994"	"Jul"	"7"	0.66
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1994"	"1994"	"Aug"	"8"	1.35
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1994"	"1994"	"Sep"	"9"	0.69
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1994"	"1994"	"Oct"	"10"	0.63
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1994"	"1994"	"Nov"	"11"	0.68
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1994"	"1994"	"Dec"	"12"	0.15
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1995"	"1995"	"Jan"	"1"	0.38
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1995"	"1995"	"Feb"	"2"	0.36
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1995"	"1995"	"Mar"	"3"	0.15
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1995"	"1995"	"Apr"	"4"	0.11
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1995"	"1995"	"May"	"5"	0.91
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1995"	"1995"	"Jun"	"6"	1.82
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1995"	"1995"	"Jul"	"7"	0.47
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1995"	"1995"	"Aug"	"8"	0.90
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1995"	"1995"	"Sep"	"9"	3.17
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1995"	"1995"	"Oct"	"10"	0.16
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1995"	"1995"	"Nov"	"11"	0.02
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1995"	"1995"	"Dec"	"12"	0.22
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1996"	"1996"	"Jan"	"1"	0.22
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1996"	"1996"	"Feb"	"2"	0.01
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1996"	"1996"	"Mar"	"3"	0.01
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1996"	"1996"	"Apr"	"4"	0.63
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1996"	"1996"	"May"	"5"	0.03
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1996"	"1996"	"Jun"	"6"	2.50
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1996"	"1996"	"Jul"	"7"	1.41
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1996"	"1996"	"Aug"	"8"	3.96
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1996"	"1996"	"Sep"	"9"	1.62
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1996"	"1996"	"Oct"	"10"	0.16
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1996"	"1996"	"Nov"	"11"	0.31
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1996"	"1996"	"Dec"	"12"	0.01
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1997"	"1997"	"Jan"	"1"	0.25
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1997"	"1997"	"Feb"	"2"	0.69
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1997"	"1997"	"Mar"	"3"	0.06
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1997"	"1997"	"Apr"	"4"	1.17
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1997"	"1997"	"May"	"5"	1.03
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1997"	"1997"	"Jun"	"6"	1.24
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1997"	"1997"	"Jul"	"7"	1.12
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1997"	"1997"	"Aug"	"8"	1.38
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1997"	"1997"	"Sep"	"9"	1.95
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1997"	"1997"	"Oct"	"10"	1.75
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1997"	"1997"	"Nov"	"11"	0.33
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1997"	"1997"	"Dec"	"12"	1.48
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1998"	"1998"	"Jan"	"1"	0.02
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1998"	"1998"	"Feb"	"2"	0.11
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1998"	"1998"	"Mar"	"3"	0.25
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1998"	"1998"	"Apr"	"4"	0.06
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1998"	"1998"	"May"	"5"	0.03
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1998"	"1998"	"Jun"	"6"	0.18
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1998"	"1998"	"Jul"	"7"	0.83
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1998"	"1998"	"Aug"	"8"	1.47
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1998"	"1998"	"Sep"	"9"	0.38
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1998"	"1998"	"Oct"	"10"	1.84
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1998"	"1998"	"Nov"	"11"	0.11
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1998"	"1998"	"Dec"	"12"	0.34
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1999"	"1999"	"Jan"	"1"	0.14
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1999"	"1999"	"Feb"	"2"	0.00
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1999"	"1999"	"Mar"	"3"	0.22
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1999"	"1999"	"Apr"	"4"	0.30
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1999"	"1999"	"May"	"5"	1.79
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1999"	"1999"	"Jun"	"6"	1.84
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1999"	"1999"	"Jul"	"7"	1.30
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1999"	"1999"	"Aug"	"8"	0.74
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1999"	"1999"	"Sep"	"9"	1.03
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1999"	"1999"	"Oct"	"10"	0.27
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1999"	"1999"	"Nov"	"11"	0.00
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"1999"	"1999"	"Dec"	"12"	0.12
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"2000"	"2000"	"Jan"	"1"	0.03
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"2000"	"2000"	"Feb"	"2"	0.03
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"2000"	"2000"	"Mar"	"3"	0.16
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"2000"	"2000"	"Apr"	"4"	0.09
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"2000"	"2000"	"May"	"5"	0.10
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"2000"	"2000"	"Jun"	"6"	2.10
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"2000"	"2000"	"Jul"	"7"	0.68
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"2000"	"2000"	"Aug"	"8"	0.66
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"2000"	"2000"	"Sep"	"9"	0.03
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"2000"	"2000"	"Oct"	"10"	1.45
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"2000"	"2000"	"Nov"	"11"	0.74
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"2000"	"2000"	"Dec"	"12"	0.16
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"2001"	"2001"	"Jan"	"1"	0.29
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"2001"	"2001"	"Feb"	"2"	0.38
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"2001"	"2001"	"Mar"	"3"	0.64
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"2001"	"2001"	"Apr"	"4"	0.19
	"New Mexico"	"35"	"Eddy County, NM"	"35015"	"2001"	"2001"	"May"	"5"	0.41
