Expt No.	Criteria Entry No.	Trial Trt No	Rep No.	Plot No.	Entry Name	ST Criteria Column	Grand Mean Column	Description	Plot Mean
CPT:2007:Wall	9	13	1	1013	TANDEM	4	4	HT	33
CPT:2007:Wall	10	14	1	1014	WAHOO	4	4	HT	29
CPT:2007:Wall	11	15	1	1015	WESLEY	4	4	HT	30
CPT:2007:Wall	12	24	1	1024	NUDAKOTA	4	4	HT	24
CPT:2007:Wall	5	9	2	2006	MILLENNIUM	4	4	HT	NA
CPT:2007:Wall	4	7	2	2010	JAGALENE	4	4	HT	NA
CPT:2007:Wall	10	14	2	2013	WAHOO	4	4	HT	NA
CPT:2007:Wall	6	10	2	2016	OVERLAND	4	4	HT	NA
CPT:2007:Wall	12	24	2	2017	NUDAKOTA	4	4	HT	NA
CPT:2007:Wall	7	11	2	2019	OVERLEY	4	4	HT	NA
CPT:2007:Wall	11	15	2	2020	WESLEY	4	4	HT	NA
CPT:2007:Wall	2	4	2	2021	EXPEDITION	4	4	HT	NA
CPT:2007:Wall	1	2	2	2025	BUTEO	4	4	HT	NA
CPT:2007:Wall	3	6	2	2026	Hatcher	4	4	HT	NA
CPT:2007:Wall	8	12	2	2027	Ripper	4	4	HT	NA
CPT:2007:Wall	9	13	2	2028	TANDEM	4	4	HT	NA
CPT:2007:Wall	7	11	3	3004	OVERLEY	4	4	HT	NA
CPT:2007:Wall	11	15	3	3006	WESLEY	4	4	HT	NA
CPT:2007:Wall	2	4	3	3007	EXPEDITION	4	4	HT	NA
CPT:2007:Wall	1	2	3	3010	BUTEO	4	4	HT	NA
CPT:2007:Wall	3	6	3	3018	Hatcher	4	4	HT	NA
CPT:2007:Wall	8	12	3	3022	Ripper	4	4	HT	NA
CPT:2007:Wall	5	9	3	3024	MILLENNIUM	4	4	HT	NA
CPT:2007:Wall	4	7	3	3025	JAGALENE	4	4	HT	NA
CPT:2007:Wall	12	24	3	3026	NUDAKOTA	4	4	HT	NA
CPT:2007:Wall	10	14	3	3028	WAHOO	4	4	HT	NA
CPT:2007:Wall	9	13	3	3029	TANDEM	4	4	HT	NA
CPT:2007:Wall	6	10	3	3030	OVERLAND	4	4	HT	NA
CPT:2007:Wall	8	12	4	4001	Ripper	4	4	HT	NA
CPT:2007:Wall	9	13	4	4004	TANDEM	4	4	HT	NA
CPT:2007:Wall	10	14	4	4005	WAHOO	4	4	HT	NA
CPT:2007:Wall	6	10	4	4007	OVERLAND	4	4	HT	NA
CPT:2007:Wall	3	6	4	4009	Hatcher	4	4	HT	NA
CPT:2007:Wall	4	7	4	4012	JAGALENE	4	4	HT	NA
CPT:2007:Wall	7	11	4	4017	OVERLEY	4	4	HT	NA
CPT:2007:Wall	12	24	4	4018	NUDAKOTA	4	4	HT	NA
CPT:2007:Wall	2	4	4	4020	EXPEDITION	4	4	HT	NA
CPT:2007:Wall	5	9	4	4023	MILLENNIUM	4	4	HT	NA
CPT:2007:Wall	1	2	4	4024	BUTEO	4	4	HT	NA
CPT:2007:Wall	11	15	4	4026	WESLEY	4	4	HT	NA
CPT:2007:Wall	1	2	1	1002	BUTEO	2	2	TW	57.5519714355469
CPT:2007:Wall	2	4	1	1004	EXPEDITION	2	2	TW	59.827709197998
CPT:2007:Wall	3	6	1	1006	Hatcher	2	2	TW	60.535530090332
CPT:2007:Wall	4	7	1	1007	JAGALENE	2	2	TW	60.6553802490234
CPT:2007:Wall	5	9	1	1009	MILLENNIUM	2	2	TW	58.4712905883789
CPT:2007:Wall	6	10	1	1010	OVERLAND	2	2	TW	58.2626113891602
CPT:2007:Wall	7	11	1	1011	OVERLEY	2	2	TW	60.1830291748047
CPT:2007:Wall	8	12	1	1012	Ripper	2	2	TW	59.3031883239746
CPT:2007:Wall	9	13	1	1013	TANDEM	2	2	TW	59.3116493225098
CPT:2007:Wall	10	14	1	1014	WAHOO	2	2	TW	57.6929702758789
CPT:2007:Wall	11	15	1	1015	WESLEY	2	2	TW	58.0934104919434
CPT:2007:Wall	12	24	1	1024	NUDAKOTA	2	2	TW	57.3390617370605
CPT:2007:Wall	5	9	2	2006	MILLENNIUM	2	2	TW	59.0352897644043
CPT:2007:Wall	4	7	2	2010	JAGALENE	2	2	TW	62.4545402526855
CPT:2007:Wall	10	14	2	2013	WAHOO	2	2	TW	58.0384216308594
CPT:2007:Wall	6	10	2	2016	OVERLAND	2	2	TW	59.1339912414551
CPT:2007:Wall	12	24	2	2017	NUDAKOTA	2	2	TW	55.9699516296387
CPT:2007:Wall	7	11	2	2019	OVERLEY	2	2	TW	61.5450897216797
CPT:2007:Wall	11	15	2	2020	WESLEY	2	2	TW	58.2978591918945
CPT:2007:Wall	2	4	2	2021	EXPEDITION	2	2	TW	59.1452713012695
CPT:2007:Wall	1	2	2	2025	BUTEO	2	2	TW	59.850269317627
CPT:2007:Wall	3	6	2	2026	Hatcher	2	2	TW	61.3632011413574
CPT:2007:Wall	8	12	2	2027	Ripper	2	2	TW	59.2594795227051
CPT:2007:Wall	9	13	2	2028	TANDEM	2	2	TW	59.0268287658691
CPT:2007:Wall	7	11	3	3004	OVERLEY	2	2	TW	62.1443405151367
CPT:2007:Wall	11	15	3	3006	WESLEY	2	2	TW	58.8153305053711
CPT:2007:Wall	2	4	3	3007	EXPEDITION	2	2	TW	59.9757614135742
CPT:2007:Wall	1	2	3	3010	BUTEO	2	2	TW	58.5502510070801
CPT:2007:Wall	3	6	3	3018	Hatcher	2	2	TW	58.2738914489746
CPT:2007:Wall	8	12	3	3022	Ripper	2	2	TW	57.6831016540527
CPT:2007:Wall	5	9	3	3024	MILLENNIUM	2	2	TW	58.5135917663574
CPT:2007:Wall	4	7	3	3025	JAGALENE	2	2	TW	60.1689300537109
CPT:2007:Wall	12	24	3	3026	NUDAKOTA	2	2	TW	57.4772415161133
CPT:2007:Wall	10	14	3	3028	WAHOO	2	2	TW	56.7778816223145
CPT:2007:Wall	9	13	3	3029	TANDEM	2	2	TW	58.1060981750488
CPT:2007:Wall	6	10	3	3030	OVERLAND	2	2	TW	56.9964294433594
CPT:2007:Wall	8	12	4	4001	Ripper	2	2	TW	58.3909187316895
CPT:2007:Wall	9	13	4	4004	TANDEM	2	2	TW	60.9867286682129
CPT:2007:Wall	10	14	4	4005	WAHOO	2	2	TW	59.3652305603027
CPT:2007:Wall	6	10	4	4007	OVERLAND	2	2	TW	59.5795516967773
CPT:2007:Wall	3	6	4	4009	Hatcher	2	2	TW	58.3204193115234
CPT:2007:Wall	4	7	4	4012	JAGALENE	2	2	TW	60.9063606262207
CPT:2007:Wall	7	11	4	4017	OVERLEY	2	2	TW	60.060359954834
CPT:2007:Wall	12	24	4	4018	NUDAKOTA	2	2	TW	56.5466384887695
CPT:2007:Wall	2	4	4	4020	EXPEDITION	2	2	TW	58.8604507446289
CPT:2007:Wall	5	9	4	4023	MILLENNIUM	2	2	TW	58.3302917480469
CPT:2007:Wall	1	2	4	4024	BUTEO	2	2	TW	57.2079315185547
CPT:2007:Wall	11	15	4	4026	WESLEY	2	2	TW	58.1653213500977
CPT:2007:Watertown	1	2	1	1002	BUTEO	1	1	GY	42.2599983215332
CPT:2007:Watertown	2	4	1	1004	EXPEDITION	1	1	GY	42.7350006103516
CPT:2007:Watertown	3	6	1	1006	Hatcher	1	1	GY	44.5
CPT:2007:Watertown	4	7	1	1007	JAGALENE	1	1	GY	25.7299995422363
CPT:2007:Watertown	5	9	1	1009	MILLENNIUM	1	1	GY	53.4799995422363
CPT:2007:Watertown	6	10	1	1010	OVERLAND	1	1	GY	56.5499992370605
CPT:2007:Watertown	7	11	1	1011	OVERLEY	1	1	GY	27.9200000762939
CPT:2007:Watertown	8	12	1	1012	Ripper	1	1	GY	41.0499992370605
CPT:2007:Watertown	9	13	1	1013	TANDEM	1	1	GY	48.3499984741211
CPT:2007:Watertown	10	14	1	1014	WAHOO	1	1	GY	52.9150009155273
CPT:2007:Watertown	11	15	1	1015	WESLEY	1	1	GY	41.9700012207031
CPT:2007:Watertown	12	24	1	1024	NUDAKOTA	1	1	GY	59.7099990844727
CPT:2007:Watertown	10	14	2	2001	WAHOO	1	1	GY	56.3499984741211
CPT:2007:Watertown	2	4	2	2005	EXPEDITION	1	1	GY	50.4199981689453
CPT:2007:Watertown	1	2	2	2006	BUTEO	1	1	GY	40.25
CPT:2007:Watertown	12	24	2	2008	NUDAKOTA	1	1	GY	55.5999984741211
CPT:2007:Watertown	7	11	2	2013	OVERLEY	1	1	GY	39.6949996948242
CPT:2007:Watertown	3	6	2	2017	Hatcher	1	1	GY	41.2799987792969
CPT:2007:Watertown	6	10	2	2020	OVERLAND	1	1	GY	73.129997253418
CPT:2007:Watertown	5	9	2	2021	MILLENNIUM	1	1	GY	77.4800033569336
CPT:2007:Watertown	11	15	2	2026	WESLEY	1	1	GY	46.8699989318848
CPT:2007:Watertown	9	13	2	2027	TANDEM	1	1	GY	63.810001373291
CPT:2007:Watertown	8	12	2	2028	Ripper	1	1	GY	42.8499984741211
CPT:2007:Watertown	4	7	2	2029	JAGALENE	1	1	GY	28.7950000762939
CPT:2007:Watertown	8	12	3	3007	Ripper	1	1	GY	44.3400001525879
CPT:2007:Watertown	12	24	3	3010	NUDAKOTA	1	1	GY	59.5200004577637
CPT:2007:Watertown	11	15	3	3012	WESLEY	1	1	GY	37.4500007629395
CPT:2007:Watertown	9	13	3	3014	TANDEM	1	1	GY	48.3450012207031
CPT:2007:Watertown	1	2	3	3016	BUTEO	1	1	GY	37.2750015258789
CPT:2007:Watertown	4	7	3	3018	JAGALENE	1	1	GY	27.7999992370605
CPT:2007:Watertown	3	6	3	3019	Hatcher	1	1	GY	46.8699989318848
CPT:2007:Watertown	2	4	3	3020	EXPEDITION	1	1	GY	44.8800010681152
CPT:2007:Watertown	10	14	3	3023	WAHOO	1	1	GY	52.9599990844727
CPT:2007:Watertown	7	11	3	3024	OVERLEY	1	1	GY	37.2200012207031
CPT:2007:Watertown	5	9	3	3026	MILLENNIUM	1	1	GY	70.4199981689453
CPT:2007:Watertown	6	10	3	3029	OVERLAND	1	1	GY	77.1849975585938
CPT:2007:Watertown	10	14	4	4002	WAHOO	1	1	GY	57.7700004577637
CPT:2007:Watertown	2	4	4	4003	EXPEDITION	1	1	GY	41.9749984741211
CPT:2007:Watertown	4	7	4	4006	JAGALENE	1	1	GY	22.9599990844727
CPT:2007:Watertown	6	10	4	4007	OVERLAND	1	1	GY	71.120002746582
CPT:2007:Watertown	8	12	4	4008	Ripper	1	1	GY	48.3899993896484
CPT:2007:Watertown	3	6	4	4010	Hatcher	1	1	GY	55.1800003051758
CPT:2007:Watertown	7	11	4	4012	OVERLEY	1	1	GY	42.4049987792969
CPT:2007:Watertown	1	2	4	4018	BUTEO	1	1	GY	53.9799995422363
CPT:2007:Watertown	5	9	4	4020	MILLENNIUM	1	1	GY	67.7799987792969
CPT:2007:Watertown	9	13	4	4021	TANDEM	1	1	GY	54.5900001525879
CPT:2007:Watertown	12	24	4	4022	NUDAKOTA	1	1	GY	53.0200004577637
CPT:2007:Watertown	11	15	4	4028	WESLEY	1	1	GY	41.4900016784668
CPT:2007:Watertown	1	2	1	1002	BUTEO	3	3	HD	156
CPT:2007:Watertown	2	4	1	1004	EXPEDITION	3	3	HD	155
CPT:2007:Watertown	3	6	1	1006	Hatcher	3	3	HD	154
CPT:2007:Watertown	4	7	1	1007	JAGALENE	3	3	HD	159
CPT:2007:Watertown	5	9	1	1009	MILLENNIUM	3	3	HD	159
CPT:2007:Watertown	6	10	1	1010	OVERLAND	3	3	HD	159
CPT:2007:Watertown	7	11	1	1011	OVERLEY	3	3	HD	150
CPT:2007:Watertown	8	12	1	1012	Ripper	3	3	HD	157
CPT:2007:Watertown	9	13	1	1013	TANDEM	3	3	HD	160
CPT:2007:Watertown	10	14	1	1014	WAHOO	3	3	HD	158
CPT:2007:Watertown	11	15	1	1015	WESLEY	3	3	HD	157
CPT:2007:Watertown	12	24	1	1024	NUDAKOTA	3	3	HD	160
CPT:2007:Watertown	10	14	2	2001	WAHOO	3	3	HD	159
CPT:2007:Watertown	2	4	2	2005	EXPEDITION	3	3	HD	154
CPT:2007:Watertown	1	2	2	2006	BUTEO	3	3	HD	154
CPT:2007:Watertown	12	24	2	2008	NUDAKOTA	3	3	HD	158
CPT:2007:Watertown	7	11	2	2013	OVERLEY	3	3	HD	149
CPT:2007:Watertown	3	6	2	2017	Hatcher	3	3	HD	154
CPT:2007:Watertown	6	10	2	2020	OVERLAND	3	3	HD	158
CPT:2007:Watertown	5	9	2	2021	MILLENNIUM	3	3	HD	158
CPT:2007:Watertown	11	15	2	2026	WESLEY	3	3	HD	155
CPT:2007:Watertown	9	13	2	2027	TANDEM	3	3	HD	159
CPT:2007:Watertown	8	12	2	2028	Ripper	3	3	HD	156
CPT:2007:Watertown	4	7	2	2029	JAGALENE	3	3	HD	156
CPT:2007:Watertown	8	12	3	3007	Ripper	3	3	HD	NA
CPT:2007:Watertown	12	24	3	3010	NUDAKOTA	3	3	HD	NA
CPT:2007:Watertown	11	15	3	3012	WESLEY	3	3	HD	NA
CPT:2007:Watertown	9	13	3	3014	TANDEM	3	3	HD	NA
CPT:2007:Watertown	1	2	3	3016	BUTEO	3	3	HD	NA
CPT:2007:Watertown	4	7	3	3018	JAGALENE	3	3	HD	NA
CPT:2007:Watertown	3	6	3	3019	Hatcher	3	3	HD	NA
CPT:2007:Watertown	2	4	3	3020	EXPEDITION	3	3	HD	NA
CPT:2007:Watertown	10	14	3	3023	WAHOO	3	3	HD	NA
CPT:2007:Watertown	7	11	3	3024	OVERLEY	3	3	HD	NA
CPT:2007:Watertown	5	9	3	3026	MILLENNIUM	3	3	HD	NA
CPT:2007:Watertown	6	10	3	3029	OVERLAND	3	3	HD	NA
CPT:2007:Watertown	10	14	4	4002	WAHOO	3	3	HD	NA
CPT:2007:Watertown	2	4	4	4003	EXPEDITION	3	3	HD	NA
CPT:2007:Watertown	4	7	4	4006	JAGALENE	3	3	HD	NA
CPT:2007:Watertown	6	10	4	4007	OVERLAND	3	3	HD	NA
CPT:2007:Watertown	8	12	4	4008	Ripper	3	3	HD	NA
CPT:2007:Watertown	3	6	4	4010	Hatcher	3	3	HD	NA
CPT:2007:Watertown	7	11	4	4012	OVERLEY	3	3	HD	NA
CPT:2007:Watertown	1	2	4	4018	BUTEO	3	3	HD	NA
CPT:2007:Watertown	5	9	4	4020	MILLENNIUM	3	3	HD	NA
CPT:2007:Watertown	9	13	4	4021	TANDEM	3	3	HD	NA
CPT:2007:Watertown	12	24	4	4022	NUDAKOTA	3	3	HD	NA
CPT:2007:Watertown	11	15	4	4028	WESLEY	3	3	HD	NA
CPT:2007:Watertown	1	2	1	1002	BUTEO	2	2	TW	60.5800018310547
CPT:2007:Watertown	2	4	1	1004	EXPEDITION	2	2	TW	60.4550018310547
CPT:2007:Watertown	3	6	1	1006	Hatcher	2	2	TW	63.060001373291
CPT:2007:Watertown	4	7	1	1007	JAGALENE	2	2	TW	58.4900016784668
CPT:2007:Watertown	5	9	1	1009	MILLENNIUM	2	2	TW	66.4300003051758
CPT:2007:Watertown	6	10	1	1010	OVERLAND	2	2	TW	65.2850036621094
CPT:2007:Watertown	7	11	1	1011	OVERLEY	2	2	TW	57.9000015258789
CPT:2007:Watertown	8	12	1	1012	Ripper	2	2	TW	57.6399993896484
CPT:2007:Watertown	9	13	1	1013	TANDEM	2	2	TW	63.4099998474121
CPT:2007:Watertown	10	14	1	1014	WAHOO	2	2	TW	61.3549995422363
CPT:2007:Watertown	11	15	1	1015	WESLEY	2	2	TW	59.3450012207031
CPT:2007:Watertown	12	24	1	1024	NUDAKOTA	2	2	TW	59.0250015258789
CPT:2007:Watertown	10	14	2	2001	WAHOO	2	2	TW	57.8250007629395
CPT:2007:Watertown	2	4	2	2005	EXPEDITION	2	2	TW	60.0750007629395
CPT:2007:Watertown	1	2	2	2006	BUTEO	2	2	TW	57.4550018310547
CPT:2007:Watertown	12	24	2	2008	NUDAKOTA	2	2	TW	58.564998626709
CPT:2007:Watertown	7	11	2	2013	OVERLEY	2	2	TW	57.7299995422363
CPT:2007:Watertown	3	6	2	2017	Hatcher	2	2	TW	58.5750007629395
CPT:2007:Watertown	6	10	2	2020	OVERLAND	2	2	TW	64.3949966430664
CPT:2007:Watertown	5	9	2	2021	MILLENNIUM	2	2	TW	64.2350006103516
CPT:2007:Watertown	11	15	2	2026	WESLEY	2	2	TW	58.1749992370605
CPT:2007:Watertown	9	13	2	2027	TANDEM	2	2	TW	63.0950012207031
CPT:2007:Watertown	8	12	2	2028	Ripper	2	2	TW	56.6399993896484
CPT:2007:Watertown	4	7	2	2029	JAGALENE	2	2	TW	56.7400016784668
CPT:2007:Watertown	8	12	3	3007	Ripper	2	2	TW	58.1800003051758
CPT:2007:Watertown	12	24	3	3010	NUDAKOTA	2	2	TW	59.7700004577637
CPT:2007:Watertown	11	15	3	3012	WESLEY	2	2	TW	57.9099998474121
CPT:2007:Watertown	9	13	3	3014	TANDEM	2	2	TW	63.1599998474121
CPT:2007:Watertown	1	2	3	3016	BUTEO	2	2	TW	54.0349998474121
CPT:2007:Watertown	4	7	3	3018	JAGALENE	2	2	TW	55.5800018310547
CPT:2007:Watertown	3	6	3	3019	Hatcher	2	2	TW	59.8849983215332
CPT:2007:Watertown	2	4	3	3020	EXPEDITION	2	2	TW	60.7350006103516
CPT:2007:Watertown	10	14	3	3023	WAHOO	2	2	TW	60.6100006103516
CPT:2007:Watertown	7	11	3	3024	OVERLEY	2	2	TW	58.4650001525879
CPT:2007:Watertown	5	9	3	3026	MILLENNIUM	2	2	TW	64.2399978637695
CPT:2007:Watertown	6	10	3	3029	OVERLAND	2	2	TW	62.9650001525879
CPT:2007:Watertown	10	14	4	4002	WAHOO	2	2	TW	60.0699996948242
CPT:2007:Watertown	2	4	4	4003	EXPEDITION	2	2	TW	60.7599983215332
CPT:2007:Watertown	4	7	4	4006	JAGALENE	2	2	TW	55.8699989318848
CPT:2007:Watertown	6	10	4	4007	OVERLAND	2	2	TW	63.7150001525879
CPT:2007:Watertown	8	12	4	4008	Ripper	2	2	TW	58.564998626709
CPT:2007:Watertown	3	6	4	4010	Hatcher	2	2	TW	61.3600006103516
CPT:2007:Watertown	7	11	4	4012	OVERLEY	2	2	TW	55.3199996948242
CPT:2007:Watertown	1	2	4	4018	BUTEO	2	2	TW	59.0149993896484
CPT:2007:Watertown	5	9	4	4020	MILLENNIUM	2	2	TW	63.3050003051758
CPT:2007:Watertown	9	13	4	4021	TANDEM	2	2	TW	64.3249969482422
CPT:2007:Watertown	12	24	4	4022	NUDAKOTA	2	2	TW	57.2599983215332
CPT:2007:Watertown	11	15	4	4028	WESLEY	2	2	TW	57.0400009155273
CPT:2007:Winner	1	2	1	1002	BUTEO	1	1	GY	52.6599998474121
CPT:2007:Winner	2	4	1	1004	EXPEDITION	1	1	GY	41.439998626709
CPT:2007:Winner	3	6	1	1006	Hatcher	1	1	GY	31.75
CPT:2007:Winner	4	7	1	1007	JAGALENE	1	1	GY	29.8050003051758
CPT:2007:Winner	5	9	1	1009	MILLENNIUM	1	1	GY	52.7649993896484
CPT:2007:Winner	6	10	1	1010	OVERLAND	1	1	GY	55.0900001525879
CPT:2007:Winner	7	11	1	1011	OVERLEY	1	1	GY	43.8849983215332
CPT:2007:Winner	8	12	1	1012	Ripper	1	1	GY	37.2599983215332
CPT:2007:Winner	9	13	1	1013	TANDEM	1	1	GY	37.6150016784668
CPT:2007:Winner	10	14	1	1014	WAHOO	1	1	GY	40.9949989318848
CPT:2007:Winner	11	15	1	1015	WESLEY	1	1	GY	40.375
CPT:2007:Winner	12	24	1	1024	NUDAKOTA	1	1	GY	44.5950012207031
CPT:2007:Winner	7	11	2	2002	OVERLEY	1	1	GY	44.3400001525879
CPT:2007:Winner	12	24	2	2006	NUDAKOTA	1	1	GY	43.9900016784668
CPT:2007:Winner	11	15	2	2008	WESLEY	1	1	GY	46.625
CPT:2007:Winner	6	10	2	2009	OVERLAND	1	1	GY	53.0950012207031
CPT:2007:Winner	1	2	2	2012	BUTEO	1	1	GY	52.9700012207031
CPT:2007:Winner	3	6	2	2014	Hatcher	1	1	GY	38.7249984741211
CPT:2007:Winner	2	4	2	2019	EXPEDITION	1	1	GY	46.5499992370605
CPT:2007:Winner	8	12	2	2021	Ripper	1	1	GY	35.4700012207031
CPT:2007:Winner	4	7	2	2023	JAGALENE	1	1	GY	24.0450000762939
CPT:2007:Winner	10	14	2	2024	WAHOO	1	1	GY	44.8899993896484
CPT:2007:Winner	9	13	2	2026	TANDEM	1	1	GY	43.8250007629395
CPT:2007:Winner	5	9	2	2028	MILLENNIUM	1	1	GY	47.939998626709
CPT:2007:Winner	4	7	3	3006	JAGALENE	1	1	GY	29.9050006866455
CPT:2007:Winner	1	2	3	3009	BUTEO	1	1	GY	49.9799995422363
CPT:2007:Winner	10	14	3	3012	WAHOO	1	1	GY	48.3450012207031
CPT:2007:Winner	12	24	3	3015	NUDAKOTA	1	1	GY	51.4300003051758
CPT:2007:Winner	11	15	3	3019	WESLEY	1	1	GY	46.3699989318848
CPT:2007:Winner	9	13	3	3020	TANDEM	1	1	GY	45.9550018310547
CPT:2007:Winner	2	4	3	3021	EXPEDITION	1	1	GY	43.2849998474121
CPT:2007:Winner	3	6	3	3022	Hatcher	1	1	GY	31.9500007629395
CPT:2007:Winner	5	9	3	3023	MILLENNIUM	1	1	GY	52.9799995422363
CPT:2007:Winner	8	12	3	3024	Ripper	1	1	GY	33.0499992370605
CPT:2007:Winner	6	10	3	3025	OVERLAND	1	1	GY	52.4000015258789
CPT:2007:Winner	7	11	3	3030	OVERLEY	1	1	GY	50.6699981689453
CPT:2007:Winner	6	10	4	4002	OVERLAND	1	1	GY	51.4749984741211
CPT:2007:Winner	4	7	4	4004	JAGALENE	1	1	GY	26.0799999237061
CPT:2007:Winner	7	11	4	4005	OVERLEY	1	1	GY	42.3650016784668
CPT:2007:Winner	11	15	4	4007	WESLEY	1	1	GY	46.9900016784668
CPT:2007:Winner	12	24	4	4008	NUDAKOTA	1	1	GY	50.935001373291
CPT:2007:Winner	5	9	4	4011	MILLENNIUM	1	1	GY	48.3199996948242
CPT:2007:Winner	3	6	4	4012	Hatcher	1	1	GY	37.6949996948242
CPT:2007:Winner	9	13	4	4014	TANDEM	1	1	GY	46.435001373291
CPT:2007:Winner	8	12	4	4017	Ripper	1	1	GY	39.4700012207031
CPT:2007:Winner	1	2	4	4018	BUTEO	1	1	GY	52.4749984741211
CPT:2007:Winner	10	14	4	4020	WAHOO	1	1	GY	45.3499984741211
CPT:2007:Winner	2	4	4	4022	EXPEDITION	1	1	GY	43.4900016784668
CPT:2007:Winner	1	2	1	1002	BUTEO	3	3	HD	144
CPT:2007:Winner	2	4	1	1004	EXPEDITION	3	3	HD	141
CPT:2007:Winner	3	6	1	1006	Hatcher	3	3	HD	145
CPT:2007:Winner	4	7	1	1007	JAGALENE	3	3	HD	144
CPT:2007:Winner	5	9	1	1009	MILLENNIUM	3	3	HD	146
CPT:2007:Winner	6	10	1	1010	OVERLAND	3	3	HD	145
CPT:2007:Winner	7	11	1	1011	OVERLEY	3	3	HD	139
CPT:2007:Winner	8	12	1	1012	Ripper	3	3	HD	144
CPT:2007:Winner	9	13	1	1013	TANDEM	3	3	HD	145
CPT:2007:Winner	10	14	1	1014	WAHOO	3	3	HD	145
CPT:2007:Winner	11	15	1	1015	WESLEY	3	3	HD	143
CPT:2007:Winner	12	24	1	1024	NUDAKOTA	3	3	HD	147
CPT:2007:Winner	7	11	2	2002	OVERLEY	3	3	HD	NA
CPT:2007:Winner	12	24	2	2006	NUDAKOTA	3	3	HD	NA
CPT:2007:Winner	11	15	2	2008	WESLEY	3	3	HD	NA
CPT:2007:Winner	6	10	2	2009	OVERLAND	3	3	HD	NA
CPT:2007:Winner	1	2	2	2012	BUTEO	3	3	HD	NA
CPT:2007:Winner	3	6	2	2014	Hatcher	3	3	HD	NA
CPT:2007:Winner	2	4	2	2019	EXPEDITION	3	3	HD	NA
CPT:2007:Winner	8	12	2	2021	Ripper	3	3	HD	NA
CPT:2007:Winner	4	7	2	2023	JAGALENE	3	3	HD	NA
CPT:2007:Winner	10	14	2	2024	WAHOO	3	3	HD	NA
CPT:2007:Winner	9	13	2	2026	TANDEM	3	3	HD	NA
CPT:2007:Winner	5	9	2	2028	MILLENNIUM	3	3	HD	NA
CPT:2007:Winner	4	7	3	3006	JAGALENE	3	3	HD	NA
CPT:2007:Winner	1	2	3	3009	BUTEO	3	3	HD	NA
CPT:2007:Winner	10	14	3	3012	WAHOO	3	3	HD	NA
CPT:2007:Winner	12	24	3	3015	NUDAKOTA	3	3	HD	NA
CPT:2007:Winner	11	15	3	3019	WESLEY	3	3	HD	NA
CPT:2007:Winner	9	13	3	3020	TANDEM	3	3	HD	NA
CPT:2007:Winner	2	4	3	3021	EXPEDITION	3	3	HD	NA
CPT:2007:Winner	3	6	3	3022	Hatcher	3	3	HD	NA
CPT:2007:Winner	5	9	3	3023	MILLENNIUM	3	3	HD	NA
CPT:2007:Winner	8	12	3	3024	Ripper	3	3	HD	NA
CPT:2007:Winner	6	10	3	3025	OVERLAND	3	3	HD	NA
CPT:2007:Winner	7	11	3	3030	OVERLEY	3	3	HD	NA
CPT:2007:Winner	6	10	4	4002	OVERLAND	3	3	HD	NA
CPT:2007:Winner	4	7	4	4004	JAGALENE	3	3	HD	NA
CPT:2007:Winner	7	11	4	4005	OVERLEY	3	3	HD	NA
CPT:2007:Winner	11	15	4	4007	WESLEY	3	3	HD	NA
CPT:2007:Winner	12	24	4	4008	NUDAKOTA	3	3	HD	NA
CPT:2007:Winner	5	9	4	4011	MILLENNIUM	3	3	HD	NA
CPT:2007:Winner	3	6	4	4012	Hatcher	3	3	HD	NA
CPT:2007:Winner	9	13	4	4014	TANDEM	3	3	HD	NA
CPT:2007:Winner	8	12	4	4017	Ripper	3	3	HD	NA
CPT:2007:Winner	1	2	4	4018	BUTEO	3	3	HD	NA
CPT:2007:Winner	10	14	4	4020	WAHOO	3	3	HD	NA
CPT:2007:Winner	2	4	4	4022	EXPEDITION	3	3	HD	NA
CPT:2007:Winner	1	2	1	1002	BUTEO	4	4	HT	27
CPT:2007:Winner	2	4	1	1004	EXPEDITION	4	4	HT	30
CPT:2007:Winner	3	6	1	1006	Hatcher	4	4	HT	31
CPT:2007:Winner	4	7	1	1007	JAGALENE	4	4	HT	30
CPT:2007:Winner	5	9	1	1009	MILLENNIUM	4	4	HT	35
CPT:2007:Winner	6	10	1	1010	OVERLAND	4	4	HT	33
CPT:2007:Winner	7	11	1	1011	OVERLEY	4	4	HT	32
CPT:2007:Winner	8	12	1	1012	Ripper	4	4	HT	32
CPT:2007:Winner	9	13	1	1013	TANDEM	4	4	HT	36
CPT:2007:Winner	10	14	1	1014	WAHOO	4	4	HT	35
CPT:2007:Winner	11	15	1	1015	WESLEY	4	4	HT	31
CPT:2007:Winner	12	24	1	1024	NUDAKOTA	4	4	HT	30
CPT:2007:Winner	7	11	2	2002	OVERLEY	4	4	HT	NA
CPT:2007:Winner	12	24	2	2006	NUDAKOTA	4	4	HT	NA
CPT:2007:Winner	11	15	2	2008	WESLEY	4	4	HT	NA
CPT:2007:Winner	6	10	2	2009	OVERLAND	4	4	HT	NA
CPT:2007:Winner	1	2	2	2012	BUTEO	4	4	HT	NA
CPT:2007:Winner	3	6	2	2014	Hatcher	4	4	HT	NA
CPT:2007:Winner	2	4	2	2019	EXPEDITION	4	4	HT	NA
CPT:2007:Winner	8	12	2	2021	Ripper	4	4	HT	NA
CPT:2007:Winner	4	7	2	2023	JAGALENE	4	4	HT	NA
CPT:2007:Winner	10	14	2	2024	WAHOO	4	4	HT	NA
