16.1499998569489	15.75	14.9499998092652	16.0749995708466	16.099999666214	15.1750001907349	14.6749999523163	16.0500001907349	15.8000001907349	16.3999998569489	17.2749998569489	15.875	15.8250000476837	14.2500000000001	16.2000000476837	15.3249998092652
11.0750000476837	11.5	11.8499999046326	11.7750000953675	11.9750001430512	12.2250001430512	11.5249998569489	12.0999999046326	12.5750000476837	11.3249998092652	12.5750000476838	12.3249998092652	12.3999998569489	12.4250001907349	12.25	12.125
10.4749999046326	11.3250000476838	11.375	12.3250000476838	9.65000009536747	11.0499999523163	9.47499990463261	11.1499998569489	9.19999980926518	9.5500001907349	10.8499999046326	13.6749999523163	9.17499995231633	9.50000000000006	9.19999992847446	12.6500000953675
17.8000001907349	17.9500002861023	17.875	18.3499999046326	18.1999998092652	17.8249998092652	17.6499996185303	18.074999332428	18.1499996185303	18.0249996185303	17.9249997138977	18.2249994277954	18.3250002861023	17.8249998092651	17.5250000953675	18.0999999046326
12	11.25	11	11.5	10.75	11.25	11.25	12	11.75	12	11.75	11.8250000476838	11.75	10.7999999523163	11.25	11.5
15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
29.7749996185303	27.6999998092652	30.8000006675721	28.1999998092652	21.8249998092652	29.7750005722047	27.9250001907349	32.1250004768372	26.4250001907349	26.5750002861024	29.7749996185303	25.1500000953675	30.0500001907349	28.1499996185303	25.5250000953675	27.8000001907349
15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
15.5	15.875	13.875	14.5	15	15	15.25	14	14	14.5	14.875	15.125	14.5	15.875	15	15
15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
10.7500002384186	11.8499999046326	11.8499999046326	11.9000000953675	11.9750001430512	12.2250001430512	11.6999998092652	12	12.3250000476837	11.5749998092652	12.1749999523163	12.2999997138978	12.3499999046326	12.0000002384186	12	12.375
24.2500000000001	25.9249997138978	25.7999997138978	25.1499996185303	24.7999997138977	25.2999997138978	23.3000001907349	25.1500000953675	25.2999992370606	24.6500000953675	24.5500001907349	24.0999999046326	25.0500001907349	24.4999995231629	26.0000000000001	25.4499998092652
15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
19.6749997138977	19.6500000953674	19.8499999046326	20.1500000953675	18.0250000953675	19.4250001907349	19.0749998092652	19.6749997138977	19.1750001907349	18.9000000953675	18.7999997138977	19.1000003814698	19.25	20.0999999046326	19.3000001907349	19.5
12.8499999046326	13.2000000476838	13.5250000953674	14.1750001907349	13.0000002384186	12.8499999046326	12.5250000953675	13.8500001430512	13.3750002384186	13.8250000476838	13.849999666214	13.625	13.3500001430512	13.0250000953675	13.9250001907349	13.625
11.6000001430512	12	12.5750000476837	12.9500000476838	12.2250001430512	11.7750000953675	11.4750001430512	12.5999999046326	11.9750001430512	11.0750000476838	12.1500000953675	11.7249999046326	11.2250001430512	13.7000000476838	12.3000001907349	11.8500001430512
16	17.7000000476838	16.1750001907349	18.375	15.7000002861023	15.1499996185303	18.199999332428	15.9999997615815	16.1500000953675	16.9250001907349	18.5250000953675	15.5000000000001	15.0749995708466	16.4499998092652	14.9750001430512	17.1250002384186
